"","entire_name","ctr_cd","ctr_ty","org","zipcode","age_category","age_category_percent"
"792","Thomas Jefferson University Hospital (PATJ)","PATJ","TX1","LI",19107,"age_70_allc2",6.1538461538
"793","Tulane Medical Center (LATU)","LATU","TX1","LI",70112,"age_2_11_allc2",0
"794","Tulane Medical Center (LATU)","LATU","TX1","LI",70112,"age_12_17_allc2",0
"795","Tulane Medical Center (LATU)","LATU","TX1","LI",70112,"age_2_allc2",0
"796","Tulane Medical Center (LATU)","LATU","TX1","LI",70112,"age_18_34_allc2",7.6923076923
"797","Tulane Medical Center (LATU)","LATU","TX1","LI",70112,"age_35_49_allc2",15.384615385
"798","Tulane Medical Center (LATU)","LATU","TX1","LI",70112,"age_50_64_allc2",46.153846154
"799","Tulane Medical Center (LATU)","LATU","TX1","LI",70112,"age_65_69_allc2",23.076923077
"800","Tulane Medical Center (LATU)","LATU","TX1","LI",70112,"age_70_allc2",7.6923076923
"801","UAMS Medical Center (ARUA)","ARUA","TX1","LI",72205,"age_2_11_allc2",0
"802","UAMS Medical Center (ARUA)","ARUA","TX1","LI",72205,"age_12_17_allc2",0
"803","UAMS Medical Center (ARUA)","ARUA","TX1","LI",72205,"age_2_allc2",0
"804","UAMS Medical Center (ARUA)","ARUA","TX1","LI",72205,"age_18_34_allc2",2.3255813953
"805","UAMS Medical Center (ARUA)","ARUA","TX1","LI",72205,"age_35_49_allc2",20.930232558
"806","UAMS Medical Center (ARUA)","ARUA","TX1","LI",72205,"age_50_64_allc2",53.488372093
"807","UAMS Medical Center (ARUA)","ARUA","TX1","LI",72205,"age_65_69_allc2",16.279069767
"808","UAMS Medical Center (ARUA)","ARUA","TX1","LI",72205,"age_70_allc2",6.976744186
"809","UCSF Medical Center at Mission Bay (CAMB)","CAMB","TX1","LI",94158,"age_2_11_allc2",71.428571429
"810","UCSF Medical Center at Mission Bay (CAMB)","CAMB","TX1","LI",94158,"age_12_17_allc2",14.285714286
"811","UCSF Medical Center at Mission Bay (CAMB)","CAMB","TX1","LI",94158,"age_2_allc2",14.285714286
"812","UCSF Medical Center at Mission Bay (CAMB)","CAMB","TX1","LI",94158,"age_18_34_allc2",0
"813","UCSF Medical Center at Mission Bay (CAMB)","CAMB","TX1","LI",94158,"age_35_49_allc2",0
"814","UCSF Medical Center at Mission Bay (CAMB)","CAMB","TX1","LI",94158,"age_50_64_allc2",0
"815","UCSF Medical Center at Mission Bay (CAMB)","CAMB","TX1","LI",94158,"age_65_69_allc2",0
"816","UCSF Medical Center at Mission Bay (CAMB)","CAMB","TX1","LI",94158,"age_70_allc2",0
"817","UF Health Shands Hospital (FLUF)","FLUF","TX1","LI",32608,"age_2_11_allc2",0
"818","UF Health Shands Hospital (FLUF)","FLUF","TX1","LI",32608,"age_12_17_allc2",0
"819","UF Health Shands Hospital (FLUF)","FLUF","TX1","LI",32608,"age_2_allc2",0
"820","UF Health Shands Hospital (FLUF)","FLUF","TX1","LI",32608,"age_18_34_allc2",8.9285714286
"821","UF Health Shands Hospital (FLUF)","FLUF","TX1","LI",32608,"age_35_49_allc2",12.5
"822","UF Health Shands Hospital (FLUF)","FLUF","TX1","LI",32608,"age_50_64_allc2",64.285714286
"823","UF Health Shands Hospital (FLUF)","FLUF","TX1","LI",32608,"age_65_69_allc2",14.285714286
"824","UF Health Shands Hospital (FLUF)","FLUF","TX1","LI",32608,"age_70_allc2",0
"825","UMass Memorial Medical Center (MAUM)","MAUM","TX1","LI",1655,"age_2_11_allc2",0
"826","UMass Memorial Medical Center (MAUM)","MAUM","TX1","LI",1655,"age_12_17_allc2",0
"827","UMass Memorial Medical Center (MAUM)","MAUM","TX1","LI",1655,"age_2_allc2",0
"828","UMass Memorial Medical Center (MAUM)","MAUM","TX1","LI",1655,"age_18_34_allc2",2.9069767442
"829","UMass Memorial Medical Center (MAUM)","MAUM","TX1","LI",1655,"age_35_49_allc2",26.744186047
"830","UMass Memorial Medical Center (MAUM)","MAUM","TX1","LI",1655,"age_50_64_allc2",56.104651163
"831","UMass Memorial Medical Center (MAUM)","MAUM","TX1","LI",1655,"age_65_69_allc2",11.627906977
"832","UMass Memorial Medical Center (MAUM)","MAUM","TX1","LI",1655,"age_70_allc2",2.6162790698
"833","University Childrens Health (TXUC","TXUC","TX1","LI",78229,"age_2_11_allc2",33.333333333
"834","University Childrens Health (TXUC","TXUC","TX1","LI",78229,"age_12_17_allc2",16.666666667
"835","University Childrens Health (TXUC","TXUC","TX1","LI",78229,"age_2_allc2",50
"836","University Childrens Health (TXUC","TXUC","TX1","LI",78229,"age_18_34_allc2",0
"837","University Childrens Health (TXUC","TXUC","TX1","LI",78229,"age_35_49_allc2",0
"838","University Childrens Health (TXUC","TXUC","TX1","LI",78229,"age_50_64_allc2",0
"839","University Childrens Health (TXUC","TXUC","TX1","LI",78229,"age_65_69_allc2",0
"840","University Childrens Health (TXUC","TXUC","TX1","LI",78229,"age_70_allc2",0
"841","University Hospital, University of Texas Health Science Center (TXBC)","TXBC","TX1","LI",78229,"age_2_11_allc2",0
"842","University Hospital, University of Texas Health Science Center (TXBC)","TXBC","TX1","LI",78229,"age_12_17_allc2",0
"843","University Hospital, University of Texas Health Science Center (TXBC)","TXBC","TX1","LI",78229,"age_2_allc2",0
"844","University Hospital, University of Texas Health Science Center (TXBC)","TXBC","TX1","LI",78229,"age_18_34_allc2",2.7972027972
"845","University Hospital, University of Texas Health Science Center (TXBC)","TXBC","TX1","LI",78229,"age_35_49_allc2",12.587412587
"846","University Hospital, University of Texas Health Science Center (TXBC)","TXBC","TX1","LI",78229,"age_50_64_allc2",53.146853147
"847","University Hospital, University of Texas Health Science Center (TXBC)","TXBC","TX1","LI",78229,"age_65_69_allc2",25.874125874
"848","University Hospital, University of Texas Health Science Center (TXBC)","TXBC","TX1","LI",78229,"age_70_allc2",5.5944055944
"849","University Hospitals of Cleveland (OHUH)","OHUH","TX1","LI",44106,"age_2_11_allc2",0
"850","University Hospitals of Cleveland (OHUH)","OHUH","TX1","LI",44106,"age_12_17_allc2",0
"851","University Hospitals of Cleveland (OHUH)","OHUH","TX1","LI",44106,"age_2_allc2",1.1111111111
"852","University Hospitals of Cleveland (OHUH)","OHUH","TX1","LI",44106,"age_18_34_allc2",8.8888888889
"853","University Hospitals of Cleveland (OHUH)","OHUH","TX1","LI",44106,"age_35_49_allc2",23.333333333
"854","University Hospitals of Cleveland (OHUH)","OHUH","TX1","LI",44106,"age_50_64_allc2",52.222222222
"855","University Hospitals of Cleveland (OHUH)","OHUH","TX1","LI",44106,"age_65_69_allc2",11.111111111
"856","University Hospitals of Cleveland (OHUH)","OHUH","TX1","LI",44106,"age_70_allc2",3.3333333333
"857","University of Alabama Hospital (ALUA)","ALUA","TX1","LI",35233,"age_2_11_allc2",0
"858","University of Alabama Hospital (ALUA)","ALUA","TX1","LI",35233,"age_12_17_allc2",0
"859","University of Alabama Hospital (ALUA)","ALUA","TX1","LI",35233,"age_2_allc2",0
"860","University of Alabama Hospital (ALUA)","ALUA","TX1","LI",35233,"age_18_34_allc2",7.5862068966
"861","University of Alabama Hospital (ALUA)","ALUA","TX1","LI",35233,"age_35_49_allc2",22.75862069
"862","University of Alabama Hospital (ALUA)","ALUA","TX1","LI",35233,"age_50_64_allc2",47.586206897
"863","University of Alabama Hospital (ALUA)","ALUA","TX1","LI",35233,"age_65_69_allc2",18.620689655
"864","University of Alabama Hospital (ALUA)","ALUA","TX1","LI",35233,"age_70_allc2",3.4482758621
"865","University of California at Los Angeles Medical Center (CAUC)","CAUC","TX1","LI",90095,"age_2_11_allc2",3.1512605042
"866","University of California at Los Angeles Medical Center (CAUC)","CAUC","TX1","LI",90095,"age_12_17_allc2",1.4705882353
"867","University of California at Los Angeles Medical Center (CAUC)","CAUC","TX1","LI",90095,"age_2_allc2",1.8907563025
"868","University of California at Los Angeles Medical Center (CAUC)","CAUC","TX1","LI",90095,"age_18_34_allc2",8.4033613445
"869","University of California at Los Angeles Medical Center (CAUC)","CAUC","TX1","LI",90095,"age_35_49_allc2",17.857142857
"870","University of California at Los Angeles Medical Center (CAUC)","CAUC","TX1","LI",90095,"age_50_64_allc2",46.638655462
"871","University of California at Los Angeles Medical Center (CAUC)","CAUC","TX1","LI",90095,"age_65_69_allc2",15.756302521
"872","University of California at Los Angeles Medical Center (CAUC)","CAUC","TX1","LI",90095,"age_70_allc2",4.8319327731
"873","University of California San Diego Medical Center (CASD)","CASD","TX1","LI",92037,"age_2_11_allc2",0
"874","University of California San Diego Medical Center (CASD)","CASD","TX1","LI",92037,"age_12_17_allc2",0
"875","University of California San Diego Medical Center (CASD)","CASD","TX1","LI",92037,"age_2_allc2",0
"876","University of California San Diego Medical Center (CASD)","CASD","TX1","LI",92037,"age_18_34_allc2",4.7619047619
"877","University of California San Diego Medical Center (CASD)","CASD","TX1","LI",92037,"age_35_49_allc2",14.285714286
"878","University of California San Diego Medical Center (CASD)","CASD","TX1","LI",92037,"age_50_64_allc2",64.285714286
"879","University of California San Diego Medical Center (CASD)","CASD","TX1","LI",92037,"age_65_69_allc2",11.904761905
"880","University of California San Diego Medical Center (CASD)","CASD","TX1","LI",92037,"age_70_allc2",4.7619047619
"881","University of California San Francisco Medical Center (CASF)","CASF","TX1","LI",94118,"age_2_11_allc2",0.2936857562
"882","University of California San Francisco Medical Center (CASF)","CASF","TX1","LI",94118,"age_12_17_allc2",0.4405286344
"883","University of California San Francisco Medical Center (CASF)","CASF","TX1","LI",94118,"age_2_allc2",0.1468428781
"884","University of California San Francisco Medical Center (CASF)","CASF","TX1","LI",94118,"age_18_34_allc2",5.7268722467
"885","University of California San Francisco Medical Center (CASF)","CASF","TX1","LI",94118,"age_35_49_allc2",18.061674009
"886","University of California San Francisco Medical Center (CASF)","CASF","TX1","LI",94118,"age_50_64_allc2",55.800293686
"887","University of California San Francisco Medical Center (CASF)","CASF","TX1","LI",94118,"age_65_69_allc2",16.593245228
"888","University of California San Francisco Medical Center (CASF)","CASF","TX1","LI",94118,"age_70_allc2",2.9368575624
"889","University of Chicago Medical Center (ILUC)","ILUC","TX1","LI",60637,"age_2_11_allc2",2.8571428571
"890","University of Chicago Medical Center (ILUC)","ILUC","TX1","LI",60637,"age_12_17_allc2",0
"891","University of Chicago Medical Center (ILUC)","ILUC","TX1","LI",60637,"age_2_allc2",11.428571429
"892","University of Chicago Medical Center (ILUC)","ILUC","TX1","LI",60637,"age_18_34_allc2",8.5714285714
"893","University of Chicago Medical Center (ILUC)","ILUC","TX1","LI",60637,"age_35_49_allc2",14.285714286
"894","University of Chicago Medical Center (ILUC)","ILUC","TX1","LI",60637,"age_50_64_allc2",40
"895","University of Chicago Medical Center (ILUC)","ILUC","TX1","LI",60637,"age_65_69_allc2",20
"896","University of Chicago Medical Center (ILUC)","ILUC","TX1","LI",60637,"age_70_allc2",2.8571428571
"897","University of Cincinnati  Medical Center (OHUC)","OHUC","TX1","LI",45229,"age_2_11_allc2",0
"898","University of Cincinnati  Medical Center (OHUC)","OHUC","TX1","LI",45229,"age_12_17_allc2",0
"899","University of Cincinnati  Medical Center (OHUC)","OHUC","TX1","LI",45229,"age_2_allc2",0
"900","University of Cincinnati  Medical Center (OHUC)","OHUC","TX1","LI",45229,"age_18_34_allc2",6.1224489796
"901","University of Cincinnati  Medical Center (OHUC)","OHUC","TX1","LI",45229,"age_35_49_allc2",13.605442177
"902","University of Cincinnati  Medical Center (OHUC)","OHUC","TX1","LI",45229,"age_50_64_allc2",55.782312925
"903","University of Cincinnati  Medical Center (OHUC)","OHUC","TX1","LI",45229,"age_65_69_allc2",17.68707483
"904","University of Cincinnati  Medical Center (OHUC)","OHUC","TX1","LI",45229,"age_70_allc2",6.8027210884
"905","University of Colorado Hospital/Health Science Center (COUC)","COUC","TX1","LI",80045,"age_2_11_allc2",0
"906","University of Colorado Hospital/Health Science Center (COUC)","COUC","TX1","LI",80045,"age_12_17_allc2",0.6993006993
"907","University of Colorado Hospital/Health Science Center (COUC)","COUC","TX1","LI",80045,"age_2_allc2",0
"908","University of Colorado Hospital/Health Science Center (COUC)","COUC","TX1","LI",80045,"age_18_34_allc2",9.0909090909
"909","University of Colorado Hospital/Health Science Center (COUC)","COUC","TX1","LI",80045,"age_35_49_allc2",30.06993007
"910","University of Colorado Hospital/Health Science Center (COUC)","COUC","TX1","LI",80045,"age_50_64_allc2",54.545454545
"911","University of Colorado Hospital/Health Science Center (COUC)","COUC","TX1","LI",80045,"age_65_69_allc2",5.5944055944
"912","University of Colorado Hospital/Health Science Center (COUC)","COUC","TX1","LI",80045,"age_70_allc2",0
"913","University of Illinois Medical Center (ILUI)","ILUI","TX1","LI",60612,"age_2_11_allc2",0
"914","University of Illinois Medical Center (ILUI)","ILUI","TX1","LI",60612,"age_12_17_allc2",0
"915","University of Illinois Medical Center (ILUI)","ILUI","TX1","LI",60612,"age_2_allc2",0
"916","University of Illinois Medical Center (ILUI)","ILUI","TX1","LI",60612,"age_18_34_allc2",9.0909090909
"917","University of Illinois Medical Center (ILUI)","ILUI","TX1","LI",60612,"age_35_49_allc2",15.584415584
"918","University of Illinois Medical Center (ILUI)","ILUI","TX1","LI",60612,"age_50_64_allc2",50.649350649
"919","University of Illinois Medical Center (ILUI)","ILUI","TX1","LI",60612,"age_65_69_allc2",23.376623377
"920","University of Illinois Medical Center (ILUI)","ILUI","TX1","LI",60612,"age_70_allc2",1.2987012987
"921","University of Iowa Hospitals and Clinics Transplant Programs (IAIV)","IAIV","TX1","LI",52242,"age_2_11_allc2",0
"922","University of Iowa Hospitals and Clinics Transplant Programs (IAIV)","IAIV","TX1","LI",52242,"age_12_17_allc2",0
"923","University of Iowa Hospitals and Clinics Transplant Programs (IAIV)","IAIV","TX1","LI",52242,"age_2_allc2",0
"924","University of Iowa Hospitals and Clinics Transplant Programs (IAIV)","IAIV","TX1","LI",52242,"age_18_34_allc2",5.8823529412
"925","University of Iowa Hospitals and Clinics Transplant Programs (IAIV)","IAIV","TX1","LI",52242,"age_35_49_allc2",11.764705882
"926","University of Iowa Hospitals and Clinics Transplant Programs (IAIV)","IAIV","TX1","LI",52242,"age_50_64_allc2",82.352941176
"927","University of Iowa Hospitals and Clinics Transplant Programs (IAIV)","IAIV","TX1","LI",52242,"age_65_69_allc2",0
"928","University of Iowa Hospitals and Clinics Transplant Programs (IAIV)","IAIV","TX1","LI",52242,"age_70_allc2",0
"929","University of Kansas Hospital (KSUK)","KSUK","TX1","LI",66103,"age_2_11_allc2",0
"930","University of Kansas Hospital (KSUK)","KSUK","TX1","LI",66103,"age_12_17_allc2",0
"931","University of Kansas Hospital (KSUK)","KSUK","TX1","LI",66103,"age_2_allc2",0
"932","University of Kansas Hospital (KSUK)","KSUK","TX1","LI",66103,"age_18_34_allc2",9.900990099
"933","University of Kansas Hospital (KSUK)","KSUK","TX1","LI",66103,"age_35_49_allc2",16.831683168
"934","University of Kansas Hospital (KSUK)","KSUK","TX1","LI",66103,"age_50_64_allc2",57.425742574
"935","University of Kansas Hospital (KSUK)","KSUK","TX1","LI",66103,"age_65_69_allc2",13.861386139
"936","University of Kansas Hospital (KSUK)","KSUK","TX1","LI",66103,"age_70_allc2",1.9801980198
"937","University of Kentucky Medical Center (KYUK)","KYUK","TX1","LI",40536,"age_2_11_allc2",0
"938","University of Kentucky Medical Center (KYUK)","KYUK","TX1","LI",40536,"age_12_17_allc2",0
"939","University of Kentucky Medical Center (KYUK)","KYUK","TX1","LI",40536,"age_2_allc2",0
"940","University of Kentucky Medical Center (KYUK)","KYUK","TX1","LI",40536,"age_18_34_allc2",3.3333333333
"941","University of Kentucky Medical Center (KYUK)","KYUK","TX1","LI",40536,"age_35_49_allc2",21.666666667
"942","University of Kentucky Medical Center (KYUK)","KYUK","TX1","LI",40536,"age_50_64_allc2",59.166666667
"943","University of Kentucky Medical Center (KYUK)","KYUK","TX1","LI",40536,"age_65_69_allc2",15
"944","University of Kentucky Medical Center (KYUK)","KYUK","TX1","LI",40536,"age_70_allc2",0.8333333333
"945","University of Maryland Medical System (MDUM)","MDUM","TX1","LI",21201,"age_2_11_allc2",0
"946","University of Maryland Medical System (MDUM)","MDUM","TX1","LI",21201,"age_12_17_allc2",0
"947","University of Maryland Medical System (MDUM)","MDUM","TX1","LI",21201,"age_2_allc2",0.2688172043
"948","University of Maryland Medical System (MDUM)","MDUM","TX1","LI",21201,"age_18_34_allc2",6.7204301075
"949","University of Maryland Medical System (MDUM)","MDUM","TX1","LI",21201,"age_35_49_allc2",20.161290323
"950","University of Maryland Medical System (MDUM)","MDUM","TX1","LI",21201,"age_50_64_allc2",56.182795699
"951","University of Maryland Medical System (MDUM)","MDUM","TX1","LI",21201,"age_65_69_allc2",12.365591398
"952","University of Maryland Medical System (MDUM)","MDUM","TX1","LI",21201,"age_70_allc2",4.3010752688
"953","University of Michigan Medical Center (MIUM)","MIUM","TX1","LI",48109,"age_2_11_allc2",0.8403361345
"954","University of Michigan Medical Center (MIUM)","MIUM","TX1","LI",48109,"age_12_17_allc2",0.8403361345
"955","University of Michigan Medical Center (MIUM)","MIUM","TX1","LI",48109,"age_2_allc2",1.6806722689
"956","University of Michigan Medical Center (MIUM)","MIUM","TX1","LI",48109,"age_18_34_allc2",5.8823529412
"957","University of Michigan Medical Center (MIUM)","MIUM","TX1","LI",48109,"age_35_49_allc2",21.848739496
"958","University of Michigan Medical Center (MIUM)","MIUM","TX1","LI",48109,"age_50_64_allc2",56.302521008
"959","University of Michigan Medical Center (MIUM)","MIUM","TX1","LI",48109,"age_65_69_allc2",10.084033613
"960","University of Michigan Medical Center (MIUM)","MIUM","TX1","LI",48109,"age_70_allc2",2.5210084034
"961","University of Minnesota Medical Center, Fairview (MNUM)","MNUM","TX1","LI",55454,"age_2_11_allc2",2.1505376344
"962","University of Minnesota Medical Center, Fairview (MNUM)","MNUM","TX1","LI",55454,"age_12_17_allc2",0
"963","University of Minnesota Medical Center, Fairview (MNUM)","MNUM","TX1","LI",55454,"age_2_allc2",1.0752688172
"964","University of Minnesota Medical Center, Fairview (MNUM)","MNUM","TX1","LI",55454,"age_18_34_allc2",7.5268817204
"965","University of Minnesota Medical Center, Fairview (MNUM)","MNUM","TX1","LI",55454,"age_35_49_allc2",20.430107527
"966","University of Minnesota Medical Center, Fairview (MNUM)","MNUM","TX1","LI",55454,"age_50_64_allc2",55.913978495
"967","University of Minnesota Medical Center, Fairview (MNUM)","MNUM","TX1","LI",55454,"age_65_69_allc2",11.827956989
"968","University of Minnesota Medical Center, Fairview (MNUM)","MNUM","TX1","LI",55454,"age_70_allc2",1.0752688172
"969","University of Mississippi Medical Center (MSUM)","MSUM","TX1","LI",39216,"age_2_11_allc2",0
"970","University of Mississippi Medical Center (MSUM)","MSUM","TX1","LI",39216,"age_12_17_allc2",0
"971","University of Mississippi Medical Center (MSUM)","MSUM","TX1","LI",39216,"age_2_allc2",0
"972","University of Mississippi Medical Center (MSUM)","MSUM","TX1","LI",39216,"age_18_34_allc2",0
"973","University of Mississippi Medical Center (MSUM)","MSUM","TX1","LI",39216,"age_35_49_allc2",4.1666666667
"974","University of Mississippi Medical Center (MSUM)","MSUM","TX1","LI",39216,"age_50_64_allc2",79.166666667
"975","University of Mississippi Medical Center (MSUM)","MSUM","TX1","LI",39216,"age_65_69_allc2",8.3333333333
"976","University of Mississippi Medical Center (MSUM)","MSUM","TX1","LI",39216,"age_70_allc2",8.3333333333
"977","University of North Carolina Hospitals (NCMH)","NCMH","TX1","LI",27514,"age_2_11_allc2",0
"978","University of North Carolina Hospitals (NCMH)","NCMH","TX1","LI",27514,"age_12_17_allc2",0
"979","University of North Carolina Hospitals (NCMH)","NCMH","TX1","LI",27514,"age_2_allc2",0
"980","University of North Carolina Hospitals (NCMH)","NCMH","TX1","LI",27514,"age_18_34_allc2",6.0606060606
"981","University of North Carolina Hospitals (NCMH)","NCMH","TX1","LI",27514,"age_35_49_allc2",9.0909090909
"982","University of North Carolina Hospitals (NCMH)","NCMH","TX1","LI",27514,"age_50_64_allc2",45.454545455
"983","University of North Carolina Hospitals (NCMH)","NCMH","TX1","LI",27514,"age_65_69_allc2",39.393939394
"984","University of North Carolina Hospitals (NCMH)","NCMH","TX1","LI",27514,"age_70_allc2",0
"985","University of Pittsburgh Medical Center (PAPT)","PAPT","TX1","LI",15213,"age_2_11_allc2",0
"986","University of Pittsburgh Medical Center (PAPT)","PAPT","TX1","LI",15213,"age_12_17_allc2",0
"987","University of Pittsburgh Medical Center (PAPT)","PAPT","TX1","LI",15213,"age_2_allc2",0
"988","University of Pittsburgh Medical Center (PAPT)","PAPT","TX1","LI",15213,"age_18_34_allc2",6.3492063492
"989","University of Pittsburgh Medical Center (PAPT)","PAPT","TX1","LI",15213,"age_35_49_allc2",15.873015873
"990","University of Pittsburgh Medical Center (PAPT)","PAPT","TX1","LI",15213,"age_50_64_allc2",51.587301587
"991","University of Pittsburgh Medical Center (PAPT)","PAPT","TX1","LI",15213,"age_65_69_allc2",19.841269841
"992","University of Pittsburgh Medical Center (PAPT)","PAPT","TX1","LI",15213,"age_70_allc2",6.3492063492
"993","University of Texas Medical Branch at Galveston (TXJS)","TXJS","TX1","LI",77555,"age_2_11_allc2",0
"994","University of Texas Medical Branch at Galveston (TXJS)","TXJS","TX1","LI",77555,"age_12_17_allc2",0
"995","University of Texas Medical Branch at Galveston (TXJS)","TXJS","TX1","LI",77555,"age_2_allc2",0
"996","University of Texas Medical Branch at Galveston (TXJS)","TXJS","TX1","LI",77555,"age_18_34_allc2",1.724137931
"997","University of Texas Medical Branch at Galveston (TXJS)","TXJS","TX1","LI",77555,"age_35_49_allc2",22.413793103
"998","University of Texas Medical Branch at Galveston (TXJS)","TXJS","TX1","LI",77555,"age_50_64_allc2",60.344827586
"999","University of Texas Medical Branch at Galveston (TXJS)","TXJS","TX1","LI",77555,"age_65_69_allc2",13.793103448
"1000","University of Texas Medical Branch at Galveston (TXJS)","TXJS","TX1","LI",77555,"age_70_allc2",1.724137931
"1001","University of Utah Medical Center (UTMC)","UTMC","TX1","LI",84132,"age_2_11_allc2",0
"1002","University of Utah Medical Center (UTMC)","UTMC","TX1","LI",84132,"age_12_17_allc2",0
"1003","University of Utah Medical Center (UTMC)","UTMC","TX1","LI",84132,"age_2_allc2",0
"1004","University of Utah Medical Center (UTMC)","UTMC","TX1","LI",84132,"age_18_34_allc2",4.6875
"1005","University of Utah Medical Center (UTMC)","UTMC","TX1","LI",84132,"age_35_49_allc2",20.3125
"1006","University of Utah Medical Center (UTMC)","UTMC","TX1","LI",84132,"age_50_64_allc2",64.0625
"1007","University of Utah Medical Center (UTMC)","UTMC","TX1","LI",84132,"age_65_69_allc2",9.375
"1008","University of Utah Medical Center (UTMC)","UTMC","TX1","LI",84132,"age_70_allc2",1.5625
"1009","University of Virginia Health Sciences Center (VAUV)","VAUV","TX1","LI",22908,"age_2_11_allc2",1.25
"1010","University of Virginia Health Sciences Center (VAUV)","VAUV","TX1","LI",22908,"age_12_17_allc2",1.25
"1011","University of Virginia Health Sciences Center (VAUV)","VAUV","TX1","LI",22908,"age_2_allc2",1.25
"1012","University of Virginia Health Sciences Center (VAUV)","VAUV","TX1","LI",22908,"age_18_34_allc2",5
"1013","University of Virginia Health Sciences Center (VAUV)","VAUV","TX1","LI",22908,"age_35_49_allc2",12.5
"1014","University of Virginia Health Sciences Center (VAUV)","VAUV","TX1","LI",22908,"age_50_64_allc2",65
"1015","University of Virginia Health Sciences Center (VAUV)","VAUV","TX1","LI",22908,"age_65_69_allc2",12.5
"1016","University of Virginia Health Sciences Center (VAUV)","VAUV","TX1","LI",22908,"age_70_allc2",1.25
"1017","University of Washington Medical Center (WAUW)","WAUW","TX1","LI",98195,"age_2_11_allc2",0
"1018","University of Washington Medical Center (WAUW)","WAUW","TX1","LI",98195,"age_12_17_allc2",0
"1019","University of Washington Medical Center (WAUW)","WAUW","TX1","LI",98195,"age_2_allc2",0
"1020","University of Washington Medical Center (WAUW)","WAUW","TX1","LI",98195,"age_18_34_allc2",7.8125
"1021","University of Washington Medical Center (WAUW)","WAUW","TX1","LI",98195,"age_35_49_allc2",23.4375
"1022","University of Washington Medical Center (WAUW)","WAUW","TX1","LI",98195,"age_50_64_allc2",50
"1023","University of Washington Medical Center (WAUW)","WAUW","TX1","LI",98195,"age_65_69_allc2",17.1875
"1024","University of Washington Medical Center (WAUW)","WAUW","TX1","LI",98195,"age_70_allc2",1.5625
"1025","University of Wisconsin Hospital and Clinics (WIUW)","WIUW","TX1","LI",53792,"age_2_11_allc2",0.9090909091
"1026","University of Wisconsin Hospital and Clinics (WIUW)","WIUW","TX1","LI",53792,"age_12_17_allc2",0.9090909091
"1027","University of Wisconsin Hospital and Clinics (WIUW)","WIUW","TX1","LI",53792,"age_2_allc2",2.7272727273
"1028","University of Wisconsin Hospital and Clinics (WIUW)","WIUW","TX1","LI",53792,"age_18_34_allc2",2.7272727273
"1029","University of Wisconsin Hospital and Clinics (WIUW)","WIUW","TX1","LI",53792,"age_35_49_allc2",18.181818182
"1030","University of Wisconsin Hospital and Clinics (WIUW)","WIUW","TX1","LI",53792,"age_50_64_allc2",54.545454545
"1031","University of Wisconsin Hospital and Clinics (WIUW)","WIUW","TX1","LI",53792,"age_65_69_allc2",19.090909091
"1032","University of Wisconsin Hospital and Clinics (WIUW)","WIUW","TX1","LI",53792,"age_70_allc2",0.9090909091
"1033","UPMC Children's Hospital of Pittsburgh (PACH)","PACH","TX1","LI",15224,"age_2_11_allc2",47.058823529
"1034","UPMC Children's Hospital of Pittsburgh (PACH)","PACH","TX1","LI",15224,"age_12_17_allc2",11.764705882
"1035","UPMC Children's Hospital of Pittsburgh (PACH)","PACH","TX1","LI",15224,"age_2_allc2",26.470588235
"1036","UPMC Children's Hospital of Pittsburgh (PACH)","PACH","TX1","LI",15224,"age_18_34_allc2",14.705882353
"1037","UPMC Children's Hospital of Pittsburgh (PACH)","PACH","TX1","LI",15224,"age_35_49_allc2",0
"1038","UPMC Children's Hospital of Pittsburgh (PACH)","PACH","TX1","LI",15224,"age_50_64_allc2",0
"1039","UPMC Children's Hospital of Pittsburgh (PACH)","PACH","TX1","LI",15224,"age_65_69_allc2",0
"1040","UPMC Children's Hospital of Pittsburgh (PACH)","PACH","TX1","LI",15224,"age_70_allc2",0
"1041","UT Southwestern Medical Center/ (TXSP)","TXSP","TX1","LI",75390,"age_2_11_allc2",0
"1042","UT Southwestern Medical Center/ (TXSP)","TXSP","TX1","LI",75390,"age_12_17_allc2",0
"1043","UT Southwestern Medical Center/ (TXSP)","TXSP","TX1","LI",75390,"age_2_allc2",0
"1044","UT Southwestern Medical Center/ (TXSP)","TXSP","TX1","LI",75390,"age_18_34_allc2",9.5238095238
"1045","UT Southwestern Medical Center/ (TXSP)","TXSP","TX1","LI",75390,"age_35_49_allc2",15.079365079
"1046","UT Southwestern Medical Center/ (TXSP)","TXSP","TX1","LI",75390,"age_50_64_allc2",58.73015873
"1047","UT Southwestern Medical Center/ (TXSP)","TXSP","TX1","LI",75390,"age_65_69_allc2",12.698412698
"1048","UT Southwestern Medical Center/ (TXSP)","TXSP","TX1","LI",75390,"age_70_allc2",3.9682539683
"1049","VA Pittsburgh Healthcare System (PAVA)","PAVA","TX1","LI",15240,"age_2_11_allc2",0
"1050","VA Pittsburgh Healthcare System (PAVA)","PAVA","TX1","LI",15240,"age_12_17_allc2",0
"1051","VA Pittsburgh Healthcare System (PAVA)","PAVA","TX1","LI",15240,"age_2_allc2",0
"1052","VA Pittsburgh Healthcare System (PAVA)","PAVA","TX1","LI",15240,"age_18_34_allc2",3.2786885246
"1053","VA Pittsburgh Healthcare System (PAVA)","PAVA","TX1","LI",15240,"age_35_49_allc2",19.672131148
