"","entire_name","ctr_cd","ctr_ty","zipcode","age_category","age_category_percent"
"856","University of Kansas Hospital (KSUK)","KSUK","TX1",66103,"age_70_allc2",0
"857","University of Kentucky Medical Center (KYUK)","KYUK","TX1",40536,"age_2_11_allc2",0
"858","University of Kentucky Medical Center (KYUK)","KYUK","TX1",40536,"age_12_17_allc2",0
"859","University of Kentucky Medical Center (KYUK)","KYUK","TX1",40536,"age_2_allc2",0
"860","University of Kentucky Medical Center (KYUK)","KYUK","TX1",40536,"age_18_34_allc2",13.793103448
"861","University of Kentucky Medical Center (KYUK)","KYUK","TX1",40536,"age_35_49_allc2",13.793103448
"862","University of Kentucky Medical Center (KYUK)","KYUK","TX1",40536,"age_50_64_allc2",55.172413793
"863","University of Kentucky Medical Center (KYUK)","KYUK","TX1",40536,"age_65_69_allc2",17.24137931
"864","University of Kentucky Medical Center (KYUK)","KYUK","TX1",40536,"age_70_allc2",0
"865","University of Maryland Medical System (MDUM)","MDUM","TX1",21201,"age_2_11_allc2",2.1739130435
"866","University of Maryland Medical System (MDUM)","MDUM","TX1",21201,"age_12_17_allc2",0
"867","University of Maryland Medical System (MDUM)","MDUM","TX1",21201,"age_2_allc2",2.1739130435
"868","University of Maryland Medical System (MDUM)","MDUM","TX1",21201,"age_18_34_allc2",6.5217391304
"869","University of Maryland Medical System (MDUM)","MDUM","TX1",21201,"age_35_49_allc2",23.913043478
"870","University of Maryland Medical System (MDUM)","MDUM","TX1",21201,"age_50_64_allc2",47.826086957
"871","University of Maryland Medical System (MDUM)","MDUM","TX1",21201,"age_65_69_allc2",13.043478261
"872","University of Maryland Medical System (MDUM)","MDUM","TX1",21201,"age_70_allc2",4.347826087
"873","University of Michigan Medical Center (MIUM)","MIUM","TX1",48109,"age_2_11_allc2",4.5454545455
"874","University of Michigan Medical Center (MIUM)","MIUM","TX1",48109,"age_12_17_allc2",5.6818181818
"875","University of Michigan Medical Center (MIUM)","MIUM","TX1",48109,"age_2_allc2",6.8181818182
"876","University of Michigan Medical Center (MIUM)","MIUM","TX1",48109,"age_18_34_allc2",22.727272727
"877","University of Michigan Medical Center (MIUM)","MIUM","TX1",48109,"age_35_49_allc2",28.409090909
"878","University of Michigan Medical Center (MIUM)","MIUM","TX1",48109,"age_50_64_allc2",28.409090909
"879","University of Michigan Medical Center (MIUM)","MIUM","TX1",48109,"age_65_69_allc2",3.4090909091
"880","University of Michigan Medical Center (MIUM)","MIUM","TX1",48109,"age_70_allc2",0
"881","University of Minnesota Medical Center, Fairview (MNUM)","MNUM","TX1",55454,"age_2_11_allc2",4.4444444444
"882","University of Minnesota Medical Center, Fairview (MNUM)","MNUM","TX1",55454,"age_12_17_allc2",4.4444444444
"883","University of Minnesota Medical Center, Fairview (MNUM)","MNUM","TX1",55454,"age_2_allc2",6.6666666667
"884","University of Minnesota Medical Center, Fairview (MNUM)","MNUM","TX1",55454,"age_18_34_allc2",8.8888888889
"885","University of Minnesota Medical Center, Fairview (MNUM)","MNUM","TX1",55454,"age_35_49_allc2",15.555555556
"886","University of Minnesota Medical Center, Fairview (MNUM)","MNUM","TX1",55454,"age_50_64_allc2",53.333333333
"887","University of Minnesota Medical Center, Fairview (MNUM)","MNUM","TX1",55454,"age_65_69_allc2",6.6666666667
"888","University of Minnesota Medical Center, Fairview (MNUM)","MNUM","TX1",55454,"age_70_allc2",0
"889","University of Mississippi Medical Center (MSUM)","MSUM","TX1",39216,"age_2_11_allc2",0
"890","University of Mississippi Medical Center (MSUM)","MSUM","TX1",39216,"age_12_17_allc2",5.2631578947
"891","University of Mississippi Medical Center (MSUM)","MSUM","TX1",39216,"age_2_allc2",5.2631578947
"892","University of Mississippi Medical Center (MSUM)","MSUM","TX1",39216,"age_18_34_allc2",15.789473684
"893","University of Mississippi Medical Center (MSUM)","MSUM","TX1",39216,"age_35_49_allc2",10.526315789
"894","University of Mississippi Medical Center (MSUM)","MSUM","TX1",39216,"age_50_64_allc2",52.631578947
"895","University of Mississippi Medical Center (MSUM)","MSUM","TX1",39216,"age_65_69_allc2",10.526315789
"896","University of Mississippi Medical Center (MSUM)","MSUM","TX1",39216,"age_70_allc2",0
"897","University of North Carolina Hospitals (NCMH)","NCMH","TX1",27514,"age_2_11_allc2",4.7619047619
"898","University of North Carolina Hospitals (NCMH)","NCMH","TX1",27514,"age_12_17_allc2",0
"899","University of North Carolina Hospitals (NCMH)","NCMH","TX1",27514,"age_2_allc2",0
"900","University of North Carolina Hospitals (NCMH)","NCMH","TX1",27514,"age_18_34_allc2",14.285714286
"901","University of North Carolina Hospitals (NCMH)","NCMH","TX1",27514,"age_35_49_allc2",14.285714286
"902","University of North Carolina Hospitals (NCMH)","NCMH","TX1",27514,"age_50_64_allc2",42.857142857
"903","University of North Carolina Hospitals (NCMH)","NCMH","TX1",27514,"age_65_69_allc2",23.80952381
"904","University of North Carolina Hospitals (NCMH)","NCMH","TX1",27514,"age_70_allc2",0
"905","University of Pittsburgh Medical Center (PAPT)","PAPT","TX1",15213,"age_2_11_allc2",0
"906","University of Pittsburgh Medical Center (PAPT)","PAPT","TX1",15213,"age_12_17_allc2",0
"907","University of Pittsburgh Medical Center (PAPT)","PAPT","TX1",15213,"age_2_allc2",0
"908","University of Pittsburgh Medical Center (PAPT)","PAPT","TX1",15213,"age_18_34_allc2",9.5238095238
"909","University of Pittsburgh Medical Center (PAPT)","PAPT","TX1",15213,"age_35_49_allc2",33.333333333
"910","University of Pittsburgh Medical Center (PAPT)","PAPT","TX1",15213,"age_50_64_allc2",47.619047619
"911","University of Pittsburgh Medical Center (PAPT)","PAPT","TX1",15213,"age_65_69_allc2",9.5238095238
"912","University of Pittsburgh Medical Center (PAPT)","PAPT","TX1",15213,"age_70_allc2",0
"913","University of Texas Medical Branch at Galveston (TXJS)","TXJS","TX1",77555,"age_2_11_allc2",0
"914","University of Texas Medical Branch at Galveston (TXJS)","TXJS","TX1",77555,"age_12_17_allc2",0
"915","University of Texas Medical Branch at Galveston (TXJS)","TXJS","TX1",77555,"age_2_allc2",0
"916","University of Texas Medical Branch at Galveston (TXJS)","TXJS","TX1",77555,"age_18_34_allc2",8.3333333333
"917","University of Texas Medical Branch at Galveston (TXJS)","TXJS","TX1",77555,"age_35_49_allc2",33.333333333
"918","University of Texas Medical Branch at Galveston (TXJS)","TXJS","TX1",77555,"age_50_64_allc2",33.333333333
"919","University of Texas Medical Branch at Galveston (TXJS)","TXJS","TX1",77555,"age_65_69_allc2",16.666666667
"920","University of Texas Medical Branch at Galveston (TXJS)","TXJS","TX1",77555,"age_70_allc2",8.3333333333
"921","University of Utah Medical Center (UTMC)","UTMC","TX1",84132,"age_2_11_allc2",0
"922","University of Utah Medical Center (UTMC)","UTMC","TX1",84132,"age_12_17_allc2",0
"923","University of Utah Medical Center (UTMC)","UTMC","TX1",84132,"age_2_allc2",0
"924","University of Utah Medical Center (UTMC)","UTMC","TX1",84132,"age_18_34_allc2",25.641025641
"925","University of Utah Medical Center (UTMC)","UTMC","TX1",84132,"age_35_49_allc2",15.384615385
"926","University of Utah Medical Center (UTMC)","UTMC","TX1",84132,"age_50_64_allc2",51.282051282
"927","University of Utah Medical Center (UTMC)","UTMC","TX1",84132,"age_65_69_allc2",7.6923076923
"928","University of Utah Medical Center (UTMC)","UTMC","TX1",84132,"age_70_allc2",0
"929","University of Virginia Health Sciences Center (VAUV)","VAUV","TX1",22908,"age_2_11_allc2",9.0909090909
"930","University of Virginia Health Sciences Center (VAUV)","VAUV","TX1",22908,"age_12_17_allc2",6.8181818182
"931","University of Virginia Health Sciences Center (VAUV)","VAUV","TX1",22908,"age_2_allc2",9.0909090909
"932","University of Virginia Health Sciences Center (VAUV)","VAUV","TX1",22908,"age_18_34_allc2",11.363636364
"933","University of Virginia Health Sciences Center (VAUV)","VAUV","TX1",22908,"age_35_49_allc2",25
"934","University of Virginia Health Sciences Center (VAUV)","VAUV","TX1",22908,"age_50_64_allc2",22.727272727
"935","University of Virginia Health Sciences Center (VAUV)","VAUV","TX1",22908,"age_65_69_allc2",15.909090909
"936","University of Virginia Health Sciences Center (VAUV)","VAUV","TX1",22908,"age_70_allc2",0
"937","University of Washington Medical Center (WAUW)","WAUW","TX1",98195,"age_2_11_allc2",0
"938","University of Washington Medical Center (WAUW)","WAUW","TX1",98195,"age_12_17_allc2",0
"939","University of Washington Medical Center (WAUW)","WAUW","TX1",98195,"age_2_allc2",0
"940","University of Washington Medical Center (WAUW)","WAUW","TX1",98195,"age_18_34_allc2",10
"941","University of Washington Medical Center (WAUW)","WAUW","TX1",98195,"age_35_49_allc2",32.5
"942","University of Washington Medical Center (WAUW)","WAUW","TX1",98195,"age_50_64_allc2",50
"943","University of Washington Medical Center (WAUW)","WAUW","TX1",98195,"age_65_69_allc2",7.5
"944","University of Washington Medical Center (WAUW)","WAUW","TX1",98195,"age_70_allc2",0
"945","University of Wisconsin Hospital and Clinics (WIUW)","WIUW","TX1",53792,"age_2_11_allc2",0
"946","University of Wisconsin Hospital and Clinics (WIUW)","WIUW","TX1",53792,"age_12_17_allc2",0
"947","University of Wisconsin Hospital and Clinics (WIUW)","WIUW","TX1",53792,"age_2_allc2",0
"948","University of Wisconsin Hospital and Clinics (WIUW)","WIUW","TX1",53792,"age_18_34_allc2",0
"949","University of Wisconsin Hospital and Clinics (WIUW)","WIUW","TX1",53792,"age_35_49_allc2",0
"950","University of Wisconsin Hospital and Clinics (WIUW)","WIUW","TX1",53792,"age_50_64_allc2",66.666666667
"951","University of Wisconsin Hospital and Clinics (WIUW)","WIUW","TX1",53792,"age_65_69_allc2",16.666666667
"952","University of Wisconsin Hospital and Clinics (WIUW)","WIUW","TX1",53792,"age_70_allc2",16.666666667
"953","UPMC Children's Hospital of Pittsburgh (PACH)","PACH","TX1",15224,"age_2_11_allc2",71.428571429
"954","UPMC Children's Hospital of Pittsburgh (PACH)","PACH","TX1",15224,"age_12_17_allc2",28.571428571
"955","UPMC Children's Hospital of Pittsburgh (PACH)","PACH","TX1",15224,"age_2_allc2",0
"956","UPMC Children's Hospital of Pittsburgh (PACH)","PACH","TX1",15224,"age_18_34_allc2",0
"957","UPMC Children's Hospital of Pittsburgh (PACH)","PACH","TX1",15224,"age_35_49_allc2",0
"958","UPMC Children's Hospital of Pittsburgh (PACH)","PACH","TX1",15224,"age_50_64_allc2",0
"959","UPMC Children's Hospital of Pittsburgh (PACH)","PACH","TX1",15224,"age_65_69_allc2",0
"960","UPMC Children's Hospital of Pittsburgh (PACH)","PACH","TX1",15224,"age_70_allc2",0
"961","UT Southwestern Medical Center/ (TXSP)","TXSP","TX1",75390,"age_2_11_allc2",0
"962","UT Southwestern Medical Center/ (TXSP)","TXSP","TX1",75390,"age_12_17_allc2",0
"963","UT Southwestern Medical Center/ (TXSP)","TXSP","TX1",75390,"age_2_allc2",0
"964","UT Southwestern Medical Center/ (TXSP)","TXSP","TX1",75390,"age_18_34_allc2",15.555555556
"965","UT Southwestern Medical Center/ (TXSP)","TXSP","TX1",75390,"age_35_49_allc2",13.333333333
"966","UT Southwestern Medical Center/ (TXSP)","TXSP","TX1",75390,"age_50_64_allc2",40
"967","UT Southwestern Medical Center/ (TXSP)","TXSP","TX1",75390,"age_65_69_allc2",26.666666667
"968","UT Southwestern Medical Center/ (TXSP)","TXSP","TX1",75390,"age_70_allc2",4.4444444444
"969","Vanderbilt University Medical Center (TNVU)","TNVU","TX1",37232,"age_2_11_allc2",7.0422535211
"970","Vanderbilt University Medical Center (TNVU)","TNVU","TX1",37232,"age_12_17_allc2",0
"971","Vanderbilt University Medical Center (TNVU)","TNVU","TX1",37232,"age_2_allc2",7.0422535211
"972","Vanderbilt University Medical Center (TNVU)","TNVU","TX1",37232,"age_18_34_allc2",11.267605634
"973","Vanderbilt University Medical Center (TNVU)","TNVU","TX1",37232,"age_35_49_allc2",15.492957746
"974","Vanderbilt University Medical Center (TNVU)","TNVU","TX1",37232,"age_50_64_allc2",43.661971831
"975","Vanderbilt University Medical Center (TNVU)","TNVU","TX1",37232,"age_65_69_allc2",14.084507042
"976","Vanderbilt University Medical Center (TNVU)","TNVU","TX1",37232,"age_70_allc2",1.4084507042
"977","Wake Forest Baptist Medical Center (NCBG)","NCBG","TX1",27157,"age_2_11_allc2",0
"978","Wake Forest Baptist Medical Center (NCBG)","NCBG","TX1",27157,"age_12_17_allc2",0
"979","Wake Forest Baptist Medical Center (NCBG)","NCBG","TX1",27157,"age_2_allc2",0
"980","Wake Forest Baptist Medical Center (NCBG)","NCBG","TX1",27157,"age_18_34_allc2",0
"981","Wake Forest Baptist Medical Center (NCBG)","NCBG","TX1",27157,"age_35_49_allc2",30.769230769
"982","Wake Forest Baptist Medical Center (NCBG)","NCBG","TX1",27157,"age_50_64_allc2",61.538461538
"983","Wake Forest Baptist Medical Center (NCBG)","NCBG","TX1",27157,"age_65_69_allc2",7.6923076923
"984","Wake Forest Baptist Medical Center (NCBG)","NCBG","TX1",27157,"age_70_allc2",0
"985","Westchester Medical Center (NYWC)","NYWC","TX1",10595,"age_2_11_allc2",0
"986","Westchester Medical Center (NYWC)","NYWC","TX1",10595,"age_12_17_allc2",0
"987","Westchester Medical Center (NYWC)","NYWC","TX1",10595,"age_2_allc2",0
"988","Westchester Medical Center (NYWC)","NYWC","TX1",10595,"age_18_34_allc2",0
"989","Westchester Medical Center (NYWC)","NYWC","TX1",10595,"age_35_49_allc2",36.842105263
"990","Westchester Medical Center (NYWC)","NYWC","TX1",10595,"age_50_64_allc2",47.368421053
"991","Westchester Medical Center (NYWC)","NYWC","TX1",10595,"age_65_69_allc2",5.2631578947
"992","Westchester Medical Center (NYWC)","NYWC","TX1",10595,"age_70_allc2",10.526315789
"993","Yale New Haven Hospital (CTYN)","CTYN","TX1",6510,"age_2_11_allc2",0
"994","Yale New Haven Hospital (CTYN)","CTYN","TX1",6510,"age_12_17_allc2",0
"995","Yale New Haven Hospital (CTYN)","CTYN","TX1",6510,"age_2_allc2",0
"996","Yale New Haven Hospital (CTYN)","CTYN","TX1",6510,"age_18_34_allc2",9.5238095238
"997","Yale New Haven Hospital (CTYN)","CTYN","TX1",6510,"age_35_49_allc2",23.80952381
"998","Yale New Haven Hospital (CTYN)","CTYN","TX1",6510,"age_50_64_allc2",47.619047619
"999","Yale New Haven Hospital (CTYN)","CTYN","TX1",6510,"age_65_69_allc2",19.047619048
"1000","Yale New Haven Hospital (CTYN)","CTYN","TX1",6510,"age_70_allc2",0
