"","entire_name","ctr_cd","ctr_ty","zipcode","age_category","age_category_percent"
"849","Mercy Medical Center-Des Moines (IAMH)","IAMH","TX1",50314,"age_2_11_allc2",0
"850","Mercy Medical Center-Des Moines (IAMH)","IAMH","TX1",50314,"age_12_17_allc2",0
"851","Mercy Medical Center-Des Moines (IAMH)","IAMH","TX1",50314,"age_2_allc2",0
"852","Mercy Medical Center-Des Moines (IAMH)","IAMH","TX1",50314,"age_18_34_allc2",6.8965517241
"853","Mercy Medical Center-Des Moines (IAMH)","IAMH","TX1",50314,"age_35_49_allc2",37.931034483
"854","Mercy Medical Center-Des Moines (IAMH)","IAMH","TX1",50314,"age_50_64_allc2",41.379310345
"855","Mercy Medical Center-Des Moines (IAMH)","IAMH","TX1",50314,"age_65_69_allc2",10.344827586
"856","Mercy Medical Center-Des Moines (IAMH)","IAMH","TX1",50314,"age_70_allc2",3.4482758621
"857","Methodist Dallas Medical Center (TXMC)","TXMC","TX1",75203,"age_2_11_allc2",0
"858","Methodist Dallas Medical Center (TXMC)","TXMC","TX1",75203,"age_12_17_allc2",0
"859","Methodist Dallas Medical Center (TXMC)","TXMC","TX1",75203,"age_2_allc2",0
"860","Methodist Dallas Medical Center (TXMC)","TXMC","TX1",75203,"age_18_34_allc2",11.313131313
"861","Methodist Dallas Medical Center (TXMC)","TXMC","TX1",75203,"age_35_49_allc2",29.898989899
"862","Methodist Dallas Medical Center (TXMC)","TXMC","TX1",75203,"age_50_64_allc2",43.636363636
"863","Methodist Dallas Medical Center (TXMC)","TXMC","TX1",75203,"age_65_69_allc2",10.909090909
"864","Methodist Dallas Medical Center (TXMC)","TXMC","TX1",75203,"age_70_allc2",4.2424242424
"865","Methodist Specialty and Transplant Hospital (TXHS)","TXHS","TX1",78229,"age_2_11_allc2",0
"866","Methodist Specialty and Transplant Hospital (TXHS)","TXHS","TX1",78229,"age_12_17_allc2",0
"867","Methodist Specialty and Transplant Hospital (TXHS)","TXHS","TX1",78229,"age_2_allc2",0
"868","Methodist Specialty and Transplant Hospital (TXHS)","TXHS","TX1",78229,"age_18_34_allc2",9.1027308192
"869","Methodist Specialty and Transplant Hospital (TXHS)","TXHS","TX1",78229,"age_35_49_allc2",39.856957087
"870","Methodist Specialty and Transplant Hospital (TXHS)","TXHS","TX1",78229,"age_50_64_allc2",48.43953186
"871","Methodist Specialty and Transplant Hospital (TXHS)","TXHS","TX1",78229,"age_65_69_allc2",2.210663199
"872","Methodist Specialty and Transplant Hospital (TXHS)","TXHS","TX1",78229,"age_70_allc2",0.3901170351
"873","Methodist University Hospital (TNMH)","TNMH","TX1",38104,"age_2_11_allc2",0
"874","Methodist University Hospital (TNMH)","TNMH","TX1",38104,"age_12_17_allc2",0
"875","Methodist University Hospital (TNMH)","TNMH","TX1",38104,"age_2_allc2",0
"876","Methodist University Hospital (TNMH)","TNMH","TX1",38104,"age_18_34_allc2",11.758474576
"877","Methodist University Hospital (TNMH)","TNMH","TX1",38104,"age_35_49_allc2",33.474576271
"878","Methodist University Hospital (TNMH)","TNMH","TX1",38104,"age_50_64_allc2",42.478813559
"879","Methodist University Hospital (TNMH)","TNMH","TX1",38104,"age_65_69_allc2",9.3220338983
"880","Methodist University Hospital (TNMH)","TNMH","TX1",38104,"age_70_allc2",2.9661016949
"881","Michael E. DeBakey VA Medical Center (TXVA)","TXVA","TX1",77030,"age_2_11_allc2",0
"882","Michael E. DeBakey VA Medical Center (TXVA)","TXVA","TX1",77030,"age_12_17_allc2",0
"883","Michael E. DeBakey VA Medical Center (TXVA)","TXVA","TX1",77030,"age_2_allc2",0
"884","Michael E. DeBakey VA Medical Center (TXVA)","TXVA","TX1",77030,"age_18_34_allc2",2.4456521739
"885","Michael E. DeBakey VA Medical Center (TXVA)","TXVA","TX1",77030,"age_35_49_allc2",18.47826087
"886","Michael E. DeBakey VA Medical Center (TXVA)","TXVA","TX1",77030,"age_50_64_allc2",48.641304348
"887","Michael E. DeBakey VA Medical Center (TXVA)","TXVA","TX1",77030,"age_65_69_allc2",21.467391304
"888","Michael E. DeBakey VA Medical Center (TXVA)","TXVA","TX1",77030,"age_70_allc2",8.9673913043
"889","Montefiore Medical Center (NYMA)","NYMA","TX1",10467,"age_2_11_allc2",0.572519084
"890","Montefiore Medical Center (NYMA)","NYMA","TX1",10467,"age_12_17_allc2",0.6679389313
"891","Montefiore Medical Center (NYMA)","NYMA","TX1",10467,"age_2_allc2",0.0954198473
"892","Montefiore Medical Center (NYMA)","NYMA","TX1",10467,"age_18_34_allc2",9.4465648855
"893","Montefiore Medical Center (NYMA)","NYMA","TX1",10467,"age_35_49_allc2",25.954198473
"894","Montefiore Medical Center (NYMA)","NYMA","TX1",10467,"age_50_64_allc2",46.755725191
"895","Montefiore Medical Center (NYMA)","NYMA","TX1",10467,"age_65_69_allc2",11.450381679
"896","Montefiore Medical Center (NYMA)","NYMA","TX1",10467,"age_70_allc2",5.0572519084
"897","Mount Sinai Medical Center (NYMS)","NYMS","TX1",10029,"age_2_11_allc2",0.6575342466
"898","Mount Sinai Medical Center (NYMS)","NYMS","TX1",10029,"age_12_17_allc2",1.698630137
"899","Mount Sinai Medical Center (NYMS)","NYMS","TX1",10029,"age_2_allc2",0.1643835616
"900","Mount Sinai Medical Center (NYMS)","NYMS","TX1",10029,"age_18_34_allc2",8.3287671233
"901","Mount Sinai Medical Center (NYMS)","NYMS","TX1",10029,"age_35_49_allc2",25.589041096
"902","Mount Sinai Medical Center (NYMS)","NYMS","TX1",10029,"age_50_64_allc2",44.383561644
"903","Mount Sinai Medical Center (NYMS)","NYMS","TX1",10029,"age_65_69_allc2",12.657534247
"904","Mount Sinai Medical Center (NYMS)","NYMS","TX1",10029,"age_70_allc2",6.5205479452
"905","Nationwide Children's Hospital (OHCH)","OHCH","TX1",43205,"age_2_11_allc2",50
"906","Nationwide Children's Hospital (OHCH)","OHCH","TX1",43205,"age_12_17_allc2",33.333333333
"907","Nationwide Children's Hospital (OHCH)","OHCH","TX1",43205,"age_2_allc2",0
"908","Nationwide Children's Hospital (OHCH)","OHCH","TX1",43205,"age_18_34_allc2",16.666666667
"909","Nationwide Children's Hospital (OHCH)","OHCH","TX1",43205,"age_35_49_allc2",0
"910","Nationwide Children's Hospital (OHCH)","OHCH","TX1",43205,"age_50_64_allc2",0
"911","Nationwide Children's Hospital (OHCH)","OHCH","TX1",43205,"age_65_69_allc2",0
"912","Nationwide Children's Hospital (OHCH)","OHCH","TX1",43205,"age_70_allc2",0
"913","New York University Medical Center (NYUC)","NYUC","TX1",10016,"age_2_11_allc2",0
"914","New York University Medical Center (NYUC)","NYUC","TX1",10016,"age_12_17_allc2",1.0330578512
"915","New York University Medical Center (NYUC)","NYUC","TX1",10016,"age_2_allc2",0
"916","New York University Medical Center (NYUC)","NYUC","TX1",10016,"age_18_34_allc2",11.983471074
"917","New York University Medical Center (NYUC)","NYUC","TX1",10016,"age_35_49_allc2",28.099173554
"918","New York University Medical Center (NYUC)","NYUC","TX1",10016,"age_50_64_allc2",40.495867769
"919","New York University Medical Center (NYUC)","NYUC","TX1",10016,"age_65_69_allc2",10.123966942
"920","New York University Medical Center (NYUC)","NYUC","TX1",10016,"age_70_allc2",8.2644628099
"921","New York-Presbyterian Hospital/Weill Cornell Medical Center (NYNY)","NYNY","TX1",10065,"age_2_11_allc2",0.2548853016
"922","New York-Presbyterian Hospital/Weill Cornell Medical Center (NYNY)","NYNY","TX1",10065,"age_12_17_allc2",0.424808836
"923","New York-Presbyterian Hospital/Weill Cornell Medical Center (NYNY)","NYNY","TX1",10065,"age_2_allc2",0.0849617672
"924","New York-Presbyterian Hospital/Weill Cornell Medical Center (NYNY)","NYNY","TX1",10065,"age_18_34_allc2",8.1563296517
"925","New York-Presbyterian Hospital/Weill Cornell Medical Center (NYNY)","NYNY","TX1",10065,"age_35_49_allc2",22.344944775
"926","New York-Presbyterian Hospital/Weill Cornell Medical Center (NYNY)","NYNY","TX1",10065,"age_50_64_allc2",43.925233645
"927","New York-Presbyterian Hospital/Weill Cornell Medical Center (NYNY)","NYNY","TX1",10065,"age_65_69_allc2",11.214953271
"928","New York-Presbyterian Hospital/Weill Cornell Medical Center (NYNY)","NYNY","TX1",10065,"age_70_allc2",13.593882753
"929","Newark Beth Israel Medical Center (NJBI)","NJBI","TX1",7112,"age_2_11_allc2",0
"930","Newark Beth Israel Medical Center (NJBI)","NJBI","TX1",7112,"age_12_17_allc2",0
"931","Newark Beth Israel Medical Center (NJBI)","NJBI","TX1",7112,"age_2_allc2",0
"932","Newark Beth Israel Medical Center (NJBI)","NJBI","TX1",7112,"age_18_34_allc2",0
"933","Newark Beth Israel Medical Center (NJBI)","NJBI","TX1",7112,"age_35_49_allc2",20
"934","Newark Beth Israel Medical Center (NJBI)","NJBI","TX1",7112,"age_50_64_allc2",40
"935","Newark Beth Israel Medical Center (NJBI)","NJBI","TX1",7112,"age_65_69_allc2",40
"936","Newark Beth Israel Medical Center (NJBI)","NJBI","TX1",7112,"age_70_allc2",0
"937","North Austin Medical Center (TXDM)","TXDM","TX1",78758,"age_2_11_allc2",0
"938","North Austin Medical Center (TXDM)","TXDM","TX1",78758,"age_12_17_allc2",0
"939","North Austin Medical Center (TXDM)","TXDM","TX1",78758,"age_2_allc2",0
"940","North Austin Medical Center (TXDM)","TXDM","TX1",78758,"age_18_34_allc2",14.285714286
"941","North Austin Medical Center (TXDM)","TXDM","TX1",78758,"age_35_49_allc2",33.116883117
"942","North Austin Medical Center (TXDM)","TXDM","TX1",78758,"age_50_64_allc2",37.012987013
"943","North Austin Medical Center (TXDM)","TXDM","TX1",78758,"age_65_69_allc2",9.0909090909
"944","North Austin Medical Center (TXDM)","TXDM","TX1",78758,"age_70_allc2",6.4935064935
"945","North Shore University Hospital/Northwell Health (NYNS)","NYNS","TX1",11030,"age_2_11_allc2",0
"946","North Shore University Hospital/Northwell Health (NYNS)","NYNS","TX1",11030,"age_12_17_allc2",0
"947","North Shore University Hospital/Northwell Health (NYNS)","NYNS","TX1",11030,"age_2_allc2",0
"948","North Shore University Hospital/Northwell Health (NYNS)","NYNS","TX1",11030,"age_18_34_allc2",8.3732057416
"949","North Shore University Hospital/Northwell Health (NYNS)","NYNS","TX1",11030,"age_35_49_allc2",24.162679426
"950","North Shore University Hospital/Northwell Health (NYNS)","NYNS","TX1",11030,"age_50_64_allc2",45.215311005
"951","North Shore University Hospital/Northwell Health (NYNS)","NYNS","TX1",11030,"age_65_69_allc2",15.789473684
"952","North Shore University Hospital/Northwell Health (NYNS)","NYNS","TX1",11030,"age_70_allc2",6.4593301435
"953","Northwestern Memorial Hospital (ILNM)","ILNM","TX1",60611,"age_2_11_allc2",0
"954","Northwestern Memorial Hospital (ILNM)","ILNM","TX1",60611,"age_12_17_allc2",0.1267427123
"955","Northwestern Memorial Hospital (ILNM)","ILNM","TX1",60611,"age_2_allc2",0
"956","Northwestern Memorial Hospital (ILNM)","ILNM","TX1",60611,"age_18_34_allc2",12.420785805
"957","Northwestern Memorial Hospital (ILNM)","ILNM","TX1",60611,"age_35_49_allc2",34.854245881
"958","Northwestern Memorial Hospital (ILNM)","ILNM","TX1",60611,"age_50_64_allc2",48.288973384
"959","Northwestern Memorial Hospital (ILNM)","ILNM","TX1",60611,"age_65_69_allc2",3.4220532319
"960","Northwestern Memorial Hospital (ILNM)","ILNM","TX1",60611,"age_70_allc2",0.8871989861
"961","Norton Children's Hospital (KYKC)","KYKC","TX1",40202,"age_2_11_allc2",0
"962","Norton Children's Hospital (KYKC)","KYKC","TX1",40202,"age_12_17_allc2",100
"963","Norton Children's Hospital (KYKC)","KYKC","TX1",40202,"age_2_allc2",0
"964","Norton Children's Hospital (KYKC)","KYKC","TX1",40202,"age_18_34_allc2",0
"965","Norton Children's Hospital (KYKC)","KYKC","TX1",40202,"age_35_49_allc2",0
"966","Norton Children's Hospital (KYKC)","KYKC","TX1",40202,"age_50_64_allc2",0
"967","Norton Children's Hospital (KYKC)","KYKC","TX1",40202,"age_65_69_allc2",0
"968","Norton Children's Hospital (KYKC)","KYKC","TX1",40202,"age_70_allc2",0
"969","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1",10032,"age_2_11_allc2",1.1128775835
"970","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1",10032,"age_12_17_allc2",0.7949125596
"971","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1",10032,"age_2_allc2",0.6359300477
"972","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1",10032,"age_18_34_allc2",13.19554849
"973","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1",10032,"age_35_49_allc2",25.278219396
"974","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1",10032,"age_50_64_allc2",42.607313196
"975","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1",10032,"age_65_69_allc2",10.174880763
"976","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1",10032,"age_70_allc2",6.200317965
"977","Ochsner Foundation Hospital (LAOF)","LAOF","TX1",70121,"age_2_11_allc2",0
"978","Ochsner Foundation Hospital (LAOF)","LAOF","TX1",70121,"age_12_17_allc2",0
"979","Ochsner Foundation Hospital (LAOF)","LAOF","TX1",70121,"age_2_allc2",0
"980","Ochsner Foundation Hospital (LAOF)","LAOF","TX1",70121,"age_18_34_allc2",11.650485437
"981","Ochsner Foundation Hospital (LAOF)","LAOF","TX1",70121,"age_35_49_allc2",30.097087379
"982","Ochsner Foundation Hospital (LAOF)","LAOF","TX1",70121,"age_50_64_allc2",44.053398058
"983","Ochsner Foundation Hospital (LAOF)","LAOF","TX1",70121,"age_65_69_allc2",11.40776699
"984","Ochsner Foundation Hospital (LAOF)","LAOF","TX1",70121,"age_70_allc2",2.7912621359
"985","Ohio State University Medical Center (OHOU)","OHOU","TX1",43210,"age_2_11_allc2",0
"986","Ohio State University Medical Center (OHOU)","OHOU","TX1",43210,"age_12_17_allc2",0
"987","Ohio State University Medical Center (OHOU)","OHOU","TX1",43210,"age_2_allc2",0
"988","Ohio State University Medical Center (OHOU)","OHOU","TX1",43210,"age_18_34_allc2",8.7412587413
"989","Ohio State University Medical Center (OHOU)","OHOU","TX1",43210,"age_35_49_allc2",29.895104895
"990","Ohio State University Medical Center (OHOU)","OHOU","TX1",43210,"age_50_64_allc2",44.755244755
"991","Ohio State University Medical Center (OHOU)","OHOU","TX1",43210,"age_65_69_allc2",10.839160839
"992","Ohio State University Medical Center (OHOU)","OHOU","TX1",43210,"age_70_allc2",5.7692307692
"993","Oregon Health & Science University (ORUO)","ORUO","TX1",97239,"age_2_11_allc2",1.8248175182
"994","Oregon Health & Science University (ORUO)","ORUO","TX1",97239,"age_12_17_allc2",2.9197080292
"995","Oregon Health & Science University (ORUO)","ORUO","TX1",97239,"age_2_allc2",0
"996","Oregon Health & Science University (ORUO)","ORUO","TX1",97239,"age_18_34_allc2",13.138686131
"997","Oregon Health & Science University (ORUO)","ORUO","TX1",97239,"age_35_49_allc2",21.532846715
"998","Oregon Health & Science University (ORUO)","ORUO","TX1",97239,"age_50_64_allc2",47.080291971
"999","Oregon Health & Science University (ORUO)","ORUO","TX1",97239,"age_65_69_allc2",10.583941606
"1000","Oregon Health & Science University (ORUO)","ORUO","TX1",97239,"age_70_allc2",2.9197080292
"1001","OSF Saint Francis Medical Center (ILSF)","ILSF","TX1",61637,"age_2_11_allc2",1.3559322034
"1002","OSF Saint Francis Medical Center (ILSF)","ILSF","TX1",61637,"age_12_17_allc2",3.7288135593
"1003","OSF Saint Francis Medical Center (ILSF)","ILSF","TX1",61637,"age_2_allc2",0
"1004","OSF Saint Francis Medical Center (ILSF)","ILSF","TX1",61637,"age_18_34_allc2",10.169491525
"1005","OSF Saint Francis Medical Center (ILSF)","ILSF","TX1",61637,"age_35_49_allc2",19.661016949
"1006","OSF Saint Francis Medical Center (ILSF)","ILSF","TX1",61637,"age_50_64_allc2",46.440677966
"1007","OSF Saint Francis Medical Center (ILSF)","ILSF","TX1",61637,"age_65_69_allc2",11.86440678
"1008","OSF Saint Francis Medical Center (ILSF)","ILSF","TX1",61637,"age_70_allc2",6.7796610169
"1009","OU Medical Center (OKMD)","OKMD","TX1",73104,"age_2_11_allc2",1.2195121951
"1010","OU Medical Center (OKMD)","OKMD","TX1",73104,"age_12_17_allc2",6.0975609756
"1011","OU Medical Center (OKMD)","OKMD","TX1",73104,"age_2_allc2",2.4390243902
"1012","OU Medical Center (OKMD)","OKMD","TX1",73104,"age_18_34_allc2",17.073170732
"1013","OU Medical Center (OKMD)","OKMD","TX1",73104,"age_35_49_allc2",21.951219512
"1014","OU Medical Center (OKMD)","OKMD","TX1",73104,"age_50_64_allc2",25.609756098
"1015","OU Medical Center (OKMD)","OKMD","TX1",73104,"age_65_69_allc2",17.073170732
"1016","OU Medical Center (OKMD)","OKMD","TX1",73104,"age_70_allc2",8.5365853659
"1017","Our Lady of Lourdes Medical Center (NJLL)","NJLL","TX1",8103,"age_2_11_allc2",0
"1018","Our Lady of Lourdes Medical Center (NJLL)","NJLL","TX1",8103,"age_12_17_allc2",0
"1019","Our Lady of Lourdes Medical Center (NJLL)","NJLL","TX1",8103,"age_2_allc2",0
"1020","Our Lady of Lourdes Medical Center (NJLL)","NJLL","TX1",8103,"age_18_34_allc2",11.409395973
"1021","Our Lady of Lourdes Medical Center (NJLL)","NJLL","TX1",8103,"age_35_49_allc2",27.516778523
"1022","Our Lady of Lourdes Medical Center (NJLL)","NJLL","TX1",8103,"age_50_64_allc2",46.979865772
"1023","Our Lady of Lourdes Medical Center (NJLL)","NJLL","TX1",8103,"age_65_69_allc2",10.067114094
"1024","Our Lady of Lourdes Medical Center (NJLL)","NJLL","TX1",8103,"age_70_allc2",4.0268456376
"1025","Parkland Health and Hospital System (TXPM)","TXPM","TX1",75235,"age_2_11_allc2",0
"1026","Parkland Health and Hospital System (TXPM)","TXPM","TX1",75235,"age_12_17_allc2",0
"1027","Parkland Health and Hospital System (TXPM)","TXPM","TX1",75235,"age_2_allc2",0
"1028","Parkland Health and Hospital System (TXPM)","TXPM","TX1",75235,"age_18_34_allc2",13.87283237
"1029","Parkland Health and Hospital System (TXPM)","TXPM","TX1",75235,"age_35_49_allc2",30.057803468
"1030","Parkland Health and Hospital System (TXPM)","TXPM","TX1",75235,"age_50_64_allc2",47.398843931
"1031","Parkland Health and Hospital System (TXPM)","TXPM","TX1",75235,"age_65_69_allc2",8.0924855491
"1032","Parkland Health and Hospital System (TXPM)","TXPM","TX1",75235,"age_70_allc2",0.5780346821
"1033","Penn State Milton S Hershey Medical Center (PAHE)","PAHE","TX1",17033,"age_2_11_allc2",0
"1034","Penn State Milton S Hershey Medical Center (PAHE)","PAHE","TX1",17033,"age_12_17_allc2",2.688172043
"1035","Penn State Milton S Hershey Medical Center (PAHE)","PAHE","TX1",17033,"age_2_allc2",0
"1036","Penn State Milton S Hershey Medical Center (PAHE)","PAHE","TX1",17033,"age_18_34_allc2",13.978494624
"1037","Penn State Milton S Hershey Medical Center (PAHE)","PAHE","TX1",17033,"age_35_49_allc2",29.569892473
"1038","Penn State Milton S Hershey Medical Center (PAHE)","PAHE","TX1",17033,"age_50_64_allc2",38.709677419
"1039","Penn State Milton S Hershey Medical Center (PAHE)","PAHE","TX1",17033,"age_65_69_allc2",9.1397849462
"1040","Penn State Milton S Hershey Medical Center (PAHE)","PAHE","TX1",17033,"age_70_allc2",5.9139784946
"1041","Phoenix Children's Hospital (AZCH)","AZCH","TX1",85016,"age_2_11_allc2",13.333333333
"1042","Phoenix Children's Hospital (AZCH)","AZCH","TX1",85016,"age_12_17_allc2",73.333333333
"1043","Phoenix Children's Hospital (AZCH)","AZCH","TX1",85016,"age_2_allc2",0
"1044","Phoenix Children's Hospital (AZCH)","AZCH","TX1",85016,"age_18_34_allc2",13.333333333
"1045","Phoenix Children's Hospital (AZCH)","AZCH","TX1",85016,"age_35_49_allc2",0
"1046","Phoenix Children's Hospital (AZCH)","AZCH","TX1",85016,"age_50_64_allc2",0
"1047","Phoenix Children's Hospital (AZCH)","AZCH","TX1",85016,"age_65_69_allc2",0
"1048","Phoenix Children's Hospital (AZCH)","AZCH","TX1",85016,"age_70_allc2",0
"1049","Piedmont Hospital (GAPH)","GAPH","TX1",30309,"age_2_11_allc2",0
"1050","Piedmont Hospital (GAPH)","GAPH","TX1",30309,"age_12_17_allc2",0
"1051","Piedmont Hospital (GAPH)","GAPH","TX1",30309,"age_2_allc2",0
"1052","Piedmont Hospital (GAPH)","GAPH","TX1",30309,"age_18_34_allc2",8.8036117381
"1053","Piedmont Hospital (GAPH)","GAPH","TX1",30309,"age_35_49_allc2",34.687735139
"1054","Piedmont Hospital (GAPH)","GAPH","TX1",30309,"age_50_64_allc2",43.792325056
"1055","Piedmont Hospital (GAPH)","GAPH","TX1",30309,"age_65_69_allc2",9.7065462754
"1056","Piedmont Hospital (GAPH)","GAPH","TX1",30309,"age_70_allc2",3.0097817908
"1057","Pinnacle Health System at Harrisburg Hospital (PAHH)","PAHH","TX1",17101,"age_2_11_allc2",0
"1058","Pinnacle Health System at Harrisburg Hospital (PAHH)","PAHH","TX1",17101,"age_12_17_allc2",0
"1059","Pinnacle Health System at Harrisburg Hospital (PAHH)","PAHH","TX1",17101,"age_2_allc2",0
"1060","Pinnacle Health System at Harrisburg Hospital (PAHH)","PAHH","TX1",17101,"age_18_34_allc2",10.878661088
"1061","Pinnacle Health System at Harrisburg Hospital (PAHH)","PAHH","TX1",17101,"age_35_49_allc2",20.920502092
"1062","Pinnacle Health System at Harrisburg Hospital (PAHH)","PAHH","TX1",17101,"age_50_64_allc2",48.953974895
"1063","Pinnacle Health System at Harrisburg Hospital (PAHH)","PAHH","TX1",17101,"age_65_69_allc2",14.644351464
"1064","Pinnacle Health System at Harrisburg Hospital (PAHH)","PAHH","TX1",17101,"age_70_allc2",4.6025104603
"1065","Presbyterian Hospital (NMPH)","NMPH","TX1",87106,"age_2_11_allc2",0
"1066","Presbyterian Hospital (NMPH)","NMPH","TX1",87106,"age_12_17_allc2",0
"1067","Presbyterian Hospital (NMPH)","NMPH","TX1",87106,"age_2_allc2",0
"1068","Presbyterian Hospital (NMPH)","NMPH","TX1",87106,"age_18_34_allc2",8.7878787879
"1069","Presbyterian Hospital (NMPH)","NMPH","TX1",87106,"age_35_49_allc2",27.575757576
"1070","Presbyterian Hospital (NMPH)","NMPH","TX1",87106,"age_50_64_allc2",40.909090909
"1071","Presbyterian Hospital (NMPH)","NMPH","TX1",87106,"age_65_69_allc2",11.515151515
"1072","Presbyterian Hospital (NMPH)","NMPH","TX1",87106,"age_70_allc2",11.212121212
"1073","Presbyterian/St Luke's Medical Center (COSL)","COSL","TX1",80218,"age_2_11_allc2",0
"1074","Presbyterian/St Luke's Medical Center (COSL)","COSL","TX1",80218,"age_12_17_allc2",0
"1075","Presbyterian/St Luke's Medical Center (COSL)","COSL","TX1",80218,"age_2_allc2",0
"1076","Presbyterian/St Luke's Medical Center (COSL)","COSL","TX1",80218,"age_18_34_allc2",11.345646438
"1077","Presbyterian/St Luke's Medical Center (COSL)","COSL","TX1",80218,"age_35_49_allc2",22.163588391
"1078","Presbyterian/St Luke's Medical Center (COSL)","COSL","TX1",80218,"age_50_64_allc2",42.744063325
"1079","Presbyterian/St Luke's Medical Center (COSL)","COSL","TX1",80218,"age_65_69_allc2",16.094986807
"1080","Presbyterian/St Luke's Medical Center (COSL)","COSL","TX1",80218,"age_70_allc2",7.6517150396
"1081","Primary Children's Hospital (UTPC)","UTPC","TX1",84113,"age_2_11_allc2",25
"1082","Primary Children's Hospital (UTPC)","UTPC","TX1",84113,"age_12_17_allc2",75
"1083","Primary Children's Hospital (UTPC)","UTPC","TX1",84113,"age_2_allc2",0
"1084","Primary Children's Hospital (UTPC)","UTPC","TX1",84113,"age_18_34_allc2",0
"1085","Primary Children's Hospital (UTPC)","UTPC","TX1",84113,"age_35_49_allc2",0
"1086","Primary Children's Hospital (UTPC)","UTPC","TX1",84113,"age_50_64_allc2",0
"1087","Primary Children's Hospital (UTPC)","UTPC","TX1",84113,"age_65_69_allc2",0
"1088","Primary Children's Hospital (UTPC)","UTPC","TX1",84113,"age_70_allc2",0
"1089","Providence Sacred Heart Medical Center & Children's Hospital (WASH)","WASH","TX1",99204,"age_2_11_allc2",0
"1090","Providence Sacred Heart Medical Center & Children's Hospital (WASH)","WASH","TX1",99204,"age_12_17_allc2",0.4716981132
"1091","Providence Sacred Heart Medical Center & Children's Hospital (WASH)","WASH","TX1",99204,"age_2_allc2",0
"1092","Providence Sacred Heart Medical Center & Children's Hospital (WASH)","WASH","TX1",99204,"age_18_34_allc2",14.622641509
"1093","Providence Sacred Heart Medical Center & Children's Hospital (WASH)","WASH","TX1",99204,"age_35_49_allc2",22.641509434
"1094","Providence Sacred Heart Medical Center & Children's Hospital (WASH)","WASH","TX1",99204,"age_50_64_allc2",40.094339623
"1095","Providence Sacred Heart Medical Center & Children's Hospital (WASH)","WASH","TX1",99204,"age_65_69_allc2",14.150943396
"1096","Providence Sacred Heart Medical Center & Children's Hospital (WASH)","WASH","TX1",99204,"age_70_allc2",8.0188679245
"1097","Rady Children's Hospital and Health Center (CACH)","CACH","TX1",92024,"age_2_11_allc2",31.818181818
"1098","Rady Children's Hospital and Health Center (CACH)","CACH","TX1",92024,"age_12_17_allc2",54.545454545
"1099","Rady Children's Hospital and Health Center (CACH)","CACH","TX1",92024,"age_2_allc2",4.5454545455
"1100","Rady Children's Hospital and Health Center (CACH)","CACH","TX1",92024,"age_18_34_allc2",9.0909090909
"1101","Rady Children's Hospital and Health Center (CACH)","CACH","TX1",92024,"age_35_49_allc2",0
"1102","Rady Children's Hospital and Health Center (CACH)","CACH","TX1",92024,"age_50_64_allc2",0
"1103","Rady Children's Hospital and Health Center (CACH)","CACH","TX1",92024,"age_65_69_allc2",0
"1104","Rady Children's Hospital and Health Center (CACH)","CACH","TX1",92024,"age_70_allc2",0
"1105","Research Medical Center (MORH)","MORH","TX1",64132,"age_2_11_allc2",0
"1106","Research Medical Center (MORH)","MORH","TX1",64132,"age_12_17_allc2",0
"1107","Research Medical Center (MORH)","MORH","TX1",64132,"age_2_allc2",0
"1108","Research Medical Center (MORH)","MORH","TX1",64132,"age_18_34_allc2",6.1855670103
"1109","Research Medical Center (MORH)","MORH","TX1",64132,"age_35_49_allc2",24.742268041
"1110","Research Medical Center (MORH)","MORH","TX1",64132,"age_50_64_allc2",48.453608247
"1111","Research Medical Center (MORH)","MORH","TX1",64132,"age_65_69_allc2",13.917525773
"1112","Research Medical Center (MORH)","MORH","TX1",64132,"age_70_allc2",6.7010309278
"1113","Rhode Island Hospital (RIRH)","RIRH","TX1",2903,"age_2_11_allc2",0
"1114","Rhode Island Hospital (RIRH)","RIRH","TX1",2903,"age_12_17_allc2",3.4615384615
"1115","Rhode Island Hospital (RIRH)","RIRH","TX1",2903,"age_2_allc2",0
"1116","Rhode Island Hospital (RIRH)","RIRH","TX1",2903,"age_18_34_allc2",11.153846154
"1117","Rhode Island Hospital (RIRH)","RIRH","TX1",2903,"age_35_49_allc2",20
"1118","Rhode Island Hospital (RIRH)","RIRH","TX1",2903,"age_50_64_allc2",43.461538462
"1119","Rhode Island Hospital (RIRH)","RIRH","TX1",2903,"age_65_69_allc2",13.461538462
"1120","Rhode Island Hospital (RIRH)","RIRH","TX1",2903,"age_70_allc2",8.4615384615
"1121","Riverside Community Hospital (CARC)","CARC","TX1",92501,"age_2_11_allc2",0
"1122","Riverside Community Hospital (CARC)","CARC","TX1",92501,"age_12_17_allc2",0
