"","...2","entire_name","ctr_cd","ctr_ty","org","zipcode","race_category","race_category_percent"
"3813",687,"University of Cincinnati  Medical Center (OHUC)","OHUC","TX1","Liver",45229,"Hispanic or Latinx",1.3605442177
"3814",688,"University of Cincinnati  Medical Center (OHUC)","OHUC","TX1","Liver",45229,"White or Caucasian",93.87755102
"3815",689,"University of Cincinnati  Medical Center (OHUC)","OHUC","TX1","Liver",45229,"Other",0
"3816",690,"University of Cincinnati  Medical Center (OHUC)","OHUC","TX1","Liver",45229,"Unknown",0
"3817",691,"University of Colorado Hospital/Health Science Center (COUC)","COUC","TX1","Liver",80045,"Asian or Pacific Islander",2.0979020979
"3818",692,"University of Colorado Hospital/Health Science Center (COUC)","COUC","TX1","Liver",80045,"Black or African American",4.1958041958
"3819",693,"University of Colorado Hospital/Health Science Center (COUC)","COUC","TX1","Liver",80045,"Hispanic or Latinx",25.174825175
"3820",694,"University of Colorado Hospital/Health Science Center (COUC)","COUC","TX1","Liver",80045,"White or Caucasian",61.538461538
"3821",695,"University of Colorado Hospital/Health Science Center (COUC)","COUC","TX1","Liver",80045,"Other",6.993006993
"3822",696,"University of Colorado Hospital/Health Science Center (COUC)","COUC","TX1","Liver",80045,"Unknown",0
"3823",697,"University of Illinois Medical Center (ILUI)","ILUI","TX1","Liver",60612,"Asian or Pacific Islander",5.1948051948
"3824",698,"University of Illinois Medical Center (ILUI)","ILUI","TX1","Liver",60612,"Black or African American",9.0909090909
"3825",699,"University of Illinois Medical Center (ILUI)","ILUI","TX1","Liver",60612,"Hispanic or Latinx",36.363636364
"3826",700,"University of Illinois Medical Center (ILUI)","ILUI","TX1","Liver",60612,"White or Caucasian",49.350649351
"3827",701,"University of Illinois Medical Center (ILUI)","ILUI","TX1","Liver",60612,"Other",0
"3828",702,"University of Illinois Medical Center (ILUI)","ILUI","TX1","Liver",60612,"Unknown",0
"3829",703,"University of Iowa Hospitals and Clinics Transplant Programs (IAIV)","IAIV","TX1","Liver",52242,"Asian or Pacific Islander",0
"3830",704,"University of Iowa Hospitals and Clinics Transplant Programs (IAIV)","IAIV","TX1","Liver",52242,"Black or African American",0
"3831",705,"University of Iowa Hospitals and Clinics Transplant Programs (IAIV)","IAIV","TX1","Liver",52242,"Hispanic or Latinx",0
"3832",706,"University of Iowa Hospitals and Clinics Transplant Programs (IAIV)","IAIV","TX1","Liver",52242,"White or Caucasian",100
"3833",707,"University of Iowa Hospitals and Clinics Transplant Programs (IAIV)","IAIV","TX1","Liver",52242,"Other",0
"3834",708,"University of Iowa Hospitals and Clinics Transplant Programs (IAIV)","IAIV","TX1","Liver",52242,"Unknown",0
"3835",709,"University of Kansas Hospital (KSUK)","KSUK","TX1","Liver",66103,"Asian or Pacific Islander",0.9900990099
"3836",710,"University of Kansas Hospital (KSUK)","KSUK","TX1","Liver",66103,"Black or African American",1.9801980198
"3837",711,"University of Kansas Hospital (KSUK)","KSUK","TX1","Liver",66103,"Hispanic or Latinx",0.9900990099
"3838",712,"University of Kansas Hospital (KSUK)","KSUK","TX1","Liver",66103,"White or Caucasian",95.04950495
"3839",713,"University of Kansas Hospital (KSUK)","KSUK","TX1","Liver",66103,"Other",0.9900990099
"3840",714,"University of Kansas Hospital (KSUK)","KSUK","TX1","Liver",66103,"Unknown",0
"3841",715,"University of Kentucky Medical Center (KYUK)","KYUK","TX1","Liver",40536,"Asian or Pacific Islander",0.8333333333
"3842",716,"University of Kentucky Medical Center (KYUK)","KYUK","TX1","Liver",40536,"Black or African American",0
"3843",717,"University of Kentucky Medical Center (KYUK)","KYUK","TX1","Liver",40536,"Hispanic or Latinx",0
"3844",718,"University of Kentucky Medical Center (KYUK)","KYUK","TX1","Liver",40536,"White or Caucasian",99.166666667
"3845",719,"University of Kentucky Medical Center (KYUK)","KYUK","TX1","Liver",40536,"Other",0
"3846",720,"University of Kentucky Medical Center (KYUK)","KYUK","TX1","Liver",40536,"Unknown",0
"3847",721,"University of Maryland Medical System (MDUM)","MDUM","TX1","Liver",21201,"Asian or Pacific Islander",4.3010752688
"3848",722,"University of Maryland Medical System (MDUM)","MDUM","TX1","Liver",21201,"Black or African American",18.548387097
"3849",723,"University of Maryland Medical System (MDUM)","MDUM","TX1","Liver",21201,"Hispanic or Latinx",3.7634408602
"3850",724,"University of Maryland Medical System (MDUM)","MDUM","TX1","Liver",21201,"White or Caucasian",73.11827957
"3851",725,"University of Maryland Medical System (MDUM)","MDUM","TX1","Liver",21201,"Other",0.2688172043
"3852",726,"University of Maryland Medical System (MDUM)","MDUM","TX1","Liver",21201,"Unknown",0
"3853",727,"University of Michigan Medical Center (MIUM)","MIUM","TX1","Liver",48109,"Asian or Pacific Islander",0.8403361345
"3854",728,"University of Michigan Medical Center (MIUM)","MIUM","TX1","Liver",48109,"Black or African American",3.3613445378
"3855",729,"University of Michigan Medical Center (MIUM)","MIUM","TX1","Liver",48109,"Hispanic or Latinx",2.5210084034
"3856",730,"University of Michigan Medical Center (MIUM)","MIUM","TX1","Liver",48109,"White or Caucasian",93.277310924
"3857",731,"University of Michigan Medical Center (MIUM)","MIUM","TX1","Liver",48109,"Other",0
"3858",732,"University of Michigan Medical Center (MIUM)","MIUM","TX1","Liver",48109,"Unknown",0
"3859",733,"University of Minnesota Medical Center, Fairview (MNUM)","MNUM","TX1","Liver",55454,"Asian or Pacific Islander",9.6774193548
"3860",734,"University of Minnesota Medical Center, Fairview (MNUM)","MNUM","TX1","Liver",55454,"Black or African American",6.4516129032
"3861",735,"University of Minnesota Medical Center, Fairview (MNUM)","MNUM","TX1","Liver",55454,"Hispanic or Latinx",4.3010752688
"3862",736,"University of Minnesota Medical Center, Fairview (MNUM)","MNUM","TX1","Liver",55454,"White or Caucasian",75.268817204
"3863",737,"University of Minnesota Medical Center, Fairview (MNUM)","MNUM","TX1","Liver",55454,"Other",4.3010752688
"3864",738,"University of Minnesota Medical Center, Fairview (MNUM)","MNUM","TX1","Liver",55454,"Unknown",0
"3865",739,"University of Mississippi Medical Center (MSUM)","MSUM","TX1","Liver",39216,"Asian or Pacific Islander",0
"3866",740,"University of Mississippi Medical Center (MSUM)","MSUM","TX1","Liver",39216,"Black or African American",33.333333333
"3867",741,"University of Mississippi Medical Center (MSUM)","MSUM","TX1","Liver",39216,"Hispanic or Latinx",0
"3868",742,"University of Mississippi Medical Center (MSUM)","MSUM","TX1","Liver",39216,"White or Caucasian",66.666666667
"3869",743,"University of Mississippi Medical Center (MSUM)","MSUM","TX1","Liver",39216,"Other",0
"3870",744,"University of Mississippi Medical Center (MSUM)","MSUM","TX1","Liver",39216,"Unknown",0
"3871",745,"University of North Carolina Hospitals (NCMH)","NCMH","TX1","Liver",27514,"Asian or Pacific Islander",0
"3872",746,"University of North Carolina Hospitals (NCMH)","NCMH","TX1","Liver",27514,"Black or African American",3.0303030303
"3873",747,"University of North Carolina Hospitals (NCMH)","NCMH","TX1","Liver",27514,"Hispanic or Latinx",0
"3874",748,"University of North Carolina Hospitals (NCMH)","NCMH","TX1","Liver",27514,"White or Caucasian",96.96969697
"3875",749,"University of North Carolina Hospitals (NCMH)","NCMH","TX1","Liver",27514,"Other",0
"3876",750,"University of North Carolina Hospitals (NCMH)","NCMH","TX1","Liver",27514,"Unknown",0
"3877",751,"University of Pittsburgh Medical Center (PAPT)","PAPT","TX1","Liver",15213,"Asian or Pacific Islander",0
"3878",752,"University of Pittsburgh Medical Center (PAPT)","PAPT","TX1","Liver",15213,"Black or African American",5.5555555556
"3879",753,"University of Pittsburgh Medical Center (PAPT)","PAPT","TX1","Liver",15213,"Hispanic or Latinx",0.7936507937
"3880",754,"University of Pittsburgh Medical Center (PAPT)","PAPT","TX1","Liver",15213,"White or Caucasian",93.650793651
"3881",755,"University of Pittsburgh Medical Center (PAPT)","PAPT","TX1","Liver",15213,"Other",0
"3882",756,"University of Pittsburgh Medical Center (PAPT)","PAPT","TX1","Liver",15213,"Unknown",0
"3883",757,"University of Texas Medical Branch at Galveston (TXJS)","TXJS","TX1","Liver",77555,"Asian or Pacific Islander",5.1724137931
"3884",758,"University of Texas Medical Branch at Galveston (TXJS)","TXJS","TX1","Liver",77555,"Black or African American",10.344827586
"3885",759,"University of Texas Medical Branch at Galveston (TXJS)","TXJS","TX1","Liver",77555,"Hispanic or Latinx",31.034482759
"3886",760,"University of Texas Medical Branch at Galveston (TXJS)","TXJS","TX1","Liver",77555,"White or Caucasian",51.724137931
"3887",761,"University of Texas Medical Branch at Galveston (TXJS)","TXJS","TX1","Liver",77555,"Other",1.724137931
"3888",762,"University of Texas Medical Branch at Galveston (TXJS)","TXJS","TX1","Liver",77555,"Unknown",0
"3889",763,"University of Utah Medical Center (UTMC)","UTMC","TX1","Liver",84132,"Asian or Pacific Islander",1.5625
"3890",764,"University of Utah Medical Center (UTMC)","UTMC","TX1","Liver",84132,"Black or African American",0
"3891",765,"University of Utah Medical Center (UTMC)","UTMC","TX1","Liver",84132,"Hispanic or Latinx",6.25
"3892",766,"University of Utah Medical Center (UTMC)","UTMC","TX1","Liver",84132,"White or Caucasian",85.9375
"3893",767,"University of Utah Medical Center (UTMC)","UTMC","TX1","Liver",84132,"Other",6.25
"3894",768,"University of Utah Medical Center (UTMC)","UTMC","TX1","Liver",84132,"Unknown",0
"3895",769,"University of Virginia Health Sciences Center (VAUV)","VAUV","TX1","Liver",22908,"Asian or Pacific Islander",1.25
"3896",770,"University of Virginia Health Sciences Center (VAUV)","VAUV","TX1","Liver",22908,"Black or African American",3.75
"3897",771,"University of Virginia Health Sciences Center (VAUV)","VAUV","TX1","Liver",22908,"Hispanic or Latinx",2.5
"3898",772,"University of Virginia Health Sciences Center (VAUV)","VAUV","TX1","Liver",22908,"White or Caucasian",92.5
"3899",773,"University of Virginia Health Sciences Center (VAUV)","VAUV","TX1","Liver",22908,"Other",0
"3900",774,"University of Virginia Health Sciences Center (VAUV)","VAUV","TX1","Liver",22908,"Unknown",0
"3901",775,"University of Washington Medical Center (WAUW)","WAUW","TX1","Liver",98195,"Asian or Pacific Islander",14.0625
"3902",776,"University of Washington Medical Center (WAUW)","WAUW","TX1","Liver",98195,"Black or African American",1.5625
"3903",777,"University of Washington Medical Center (WAUW)","WAUW","TX1","Liver",98195,"Hispanic or Latinx",6.25
"3904",778,"University of Washington Medical Center (WAUW)","WAUW","TX1","Liver",98195,"White or Caucasian",67.96875
"3905",779,"University of Washington Medical Center (WAUW)","WAUW","TX1","Liver",98195,"Other",10.15625
"3906",780,"University of Washington Medical Center (WAUW)","WAUW","TX1","Liver",98195,"Unknown",0
"3907",781,"University of Wisconsin Hospital and Clinics (WIUW)","WIUW","TX1","Liver",53792,"Asian or Pacific Islander",1.8181818182
"3908",782,"University of Wisconsin Hospital and Clinics (WIUW)","WIUW","TX1","Liver",53792,"Black or African American",3.6363636364
"3909",783,"University of Wisconsin Hospital and Clinics (WIUW)","WIUW","TX1","Liver",53792,"Hispanic or Latinx",2.7272727273
"3910",784,"University of Wisconsin Hospital and Clinics (WIUW)","WIUW","TX1","Liver",53792,"White or Caucasian",86.363636364
"3911",785,"University of Wisconsin Hospital and Clinics (WIUW)","WIUW","TX1","Liver",53792,"Other",5.4545454545
"3912",786,"University of Wisconsin Hospital and Clinics (WIUW)","WIUW","TX1","Liver",53792,"Unknown",0
"3913",787,"UPMC Children's Hospital of Pittsburgh (PACH)","PACH","TX1","Liver",15224,"Asian or Pacific Islander",0
"3914",788,"UPMC Children's Hospital of Pittsburgh (PACH)","PACH","TX1","Liver",15224,"Black or African American",11.764705882
"3915",789,"UPMC Children's Hospital of Pittsburgh (PACH)","PACH","TX1","Liver",15224,"Hispanic or Latinx",8.8235294118
"3916",790,"UPMC Children's Hospital of Pittsburgh (PACH)","PACH","TX1","Liver",15224,"White or Caucasian",79.411764706
"3917",791,"UPMC Children's Hospital of Pittsburgh (PACH)","PACH","TX1","Liver",15224,"Other",0
"3918",792,"UPMC Children's Hospital of Pittsburgh (PACH)","PACH","TX1","Liver",15224,"Unknown",0
"3919",793,"UT Southwestern Medical Center/ (TXSP)","TXSP","TX1","Liver",75390,"Asian or Pacific Islander",0.7936507937
"3920",794,"UT Southwestern Medical Center/ (TXSP)","TXSP","TX1","Liver",75390,"Black or African American",10.317460317
"3921",795,"UT Southwestern Medical Center/ (TXSP)","TXSP","TX1","Liver",75390,"Hispanic or Latinx",36.507936508
"3922",796,"UT Southwestern Medical Center/ (TXSP)","TXSP","TX1","Liver",75390,"White or Caucasian",52.380952381
"3923",797,"UT Southwestern Medical Center/ (TXSP)","TXSP","TX1","Liver",75390,"Other",0
"3924",798,"UT Southwestern Medical Center/ (TXSP)","TXSP","TX1","Liver",75390,"Unknown",0
"3925",799,"VA Pittsburgh Healthcare System (PAVA)","PAVA","TX1","Liver",15240,"Asian or Pacific Islander",3.2786885246
"3926",800,"VA Pittsburgh Healthcare System (PAVA)","PAVA","TX1","Liver",15240,"Black or African American",9.8360655738
"3927",801,"VA Pittsburgh Healthcare System (PAVA)","PAVA","TX1","Liver",15240,"Hispanic or Latinx",0
"3928",802,"VA Pittsburgh Healthcare System (PAVA)","PAVA","TX1","Liver",15240,"White or Caucasian",85.245901639
"3929",803,"VA Pittsburgh Healthcare System (PAVA)","PAVA","TX1","Liver",15240,"Other",1.6393442623
"3930",804,"VA Pittsburgh Healthcare System (PAVA)","PAVA","TX1","Liver",15240,"Unknown",0
"3931",805,"VA Portland Health Care System (ORVA)","ORVA","TX1","Liver",97239,"Asian or Pacific Islander",3.3333333333
"3932",806,"VA Portland Health Care System (ORVA)","ORVA","TX1","Liver",97239,"Black or African American",0
"3933",807,"VA Portland Health Care System (ORVA)","ORVA","TX1","Liver",97239,"Hispanic or Latinx",16.666666667
"3934",808,"VA Portland Health Care System (ORVA)","ORVA","TX1","Liver",97239,"White or Caucasian",80
"3935",809,"VA Portland Health Care System (ORVA)","ORVA","TX1","Liver",97239,"Other",0
"3936",810,"VA Portland Health Care System (ORVA)","ORVA","TX1","Liver",97239,"Unknown",0
"3937",811,"Vanderbilt University Medical Center (TNVU)","TNVU","TX1","Liver",37232,"Asian or Pacific Islander",1.7341040462
"3938",812,"Vanderbilt University Medical Center (TNVU)","TNVU","TX1","Liver",37232,"Black or African American",4.6242774566
"3939",813,"Vanderbilt University Medical Center (TNVU)","TNVU","TX1","Liver",37232,"Hispanic or Latinx",3.4682080925
"3940",814,"Vanderbilt University Medical Center (TNVU)","TNVU","TX1","Liver",37232,"White or Caucasian",88.439306358
"3941",815,"Vanderbilt University Medical Center (TNVU)","TNVU","TX1","Liver",37232,"Other",1.7341040462
"3942",816,"Vanderbilt University Medical Center (TNVU)","TNVU","TX1","Liver",37232,"Unknown",0
"3943",817,"Westchester Medical Center (NYWC)","NYWC","TX1","Liver",10595,"Asian or Pacific Islander",3.8461538462
"3944",818,"Westchester Medical Center (NYWC)","NYWC","TX1","Liver",10595,"Black or African American",6.7307692308
"3945",819,"Westchester Medical Center (NYWC)","NYWC","TX1","Liver",10595,"Hispanic or Latinx",10.576923077
"3946",820,"Westchester Medical Center (NYWC)","NYWC","TX1","Liver",10595,"White or Caucasian",78.846153846
"3947",821,"Westchester Medical Center (NYWC)","NYWC","TX1","Liver",10595,"Other",0
"3948",822,"Westchester Medical Center (NYWC)","NYWC","TX1","Liver",10595,"Unknown",0
"3949",823,"William Beaumont Hospital (MIBH)","MIBH","TX1","Liver",48073,"Asian or Pacific Islander",0
"3950",824,"William Beaumont Hospital (MIBH)","MIBH","TX1","Liver",48073,"Black or African American",12.5
"3951",825,"William Beaumont Hospital (MIBH)","MIBH","TX1","Liver",48073,"Hispanic or Latinx",0
"3952",826,"William Beaumont Hospital (MIBH)","MIBH","TX1","Liver",48073,"White or Caucasian",82.5
"3953",827,"William Beaumont Hospital (MIBH)","MIBH","TX1","Liver",48073,"Other",5
"3954",828,"William Beaumont Hospital (MIBH)","MIBH","TX1","Liver",48073,"Unknown",0
"3955",829,"Willis-Knighton Medical Center (LAWK)","LAWK","TX1","Liver",71103,"Asian or Pacific Islander",5.0847457627
"3956",830,"Willis-Knighton Medical Center (LAWK)","LAWK","TX1","Liver",71103,"Black or African American",23.728813559
"3957",831,"Willis-Knighton Medical Center (LAWK)","LAWK","TX1","Liver",71103,"Hispanic or Latinx",3.3898305085
"3958",832,"Willis-Knighton Medical Center (LAWK)","LAWK","TX1","Liver",71103,"White or Caucasian",67.796610169
"3959",833,"Willis-Knighton Medical Center (LAWK)","LAWK","TX1","Liver",71103,"Other",0
"3960",834,"Willis-Knighton Medical Center (LAWK)","LAWK","TX1","Liver",71103,"Unknown",0
"3961",835,"Yale New Haven Hospital (CTYN)","CTYN","TX1","Liver",6510,"Asian or Pacific Islander",3.125
"3962",836,"Yale New Haven Hospital (CTYN)","CTYN","TX1","Liver",6510,"Black or African American",6.25
"3963",837,"Yale New Haven Hospital (CTYN)","CTYN","TX1","Liver",6510,"Hispanic or Latinx",17.96875
"3964",838,"Yale New Haven Hospital (CTYN)","CTYN","TX1","Liver",6510,"White or Caucasian",71.09375
"3965",839,"Yale New Haven Hospital (CTYN)","CTYN","TX1","Liver",6510,"Other",1.5625
"3966",840,"Yale New Haven Hospital (CTYN)","CTYN","TX1","Liver",6510,"Unknown",0
"3967",1,"Advocate Christ Medical Center (ILCH)","ILCH","TX1","Lung",60453,"Asian or Pacific Islander",0
"3968",2,"Advocate Christ Medical Center (ILCH)","ILCH","TX1","Lung",60453,"Black or African American",50
"3969",3,"Advocate Christ Medical Center (ILCH)","ILCH","TX1","Lung",60453,"Hispanic or Latinx",50
"3970",4,"Advocate Christ Medical Center (ILCH)","ILCH","TX1","Lung",60453,"White or Caucasian",0
"3971",5,"Advocate Christ Medical Center (ILCH)","ILCH","TX1","Lung",60453,"Other",0
"3972",6,"Advocate Christ Medical Center (ILCH)","ILCH","TX1","Lung",60453,"Unknown",0
"3973",7,"Banner University Medical Center-Tucson (AZUA)","AZUA","TX1","Lung",85719,"Asian or Pacific Islander",0
"3974",8,"Banner University Medical Center-Tucson (AZUA)","AZUA","TX1","Lung",85719,"Black or African American",0
"3975",9,"Banner University Medical Center-Tucson (AZUA)","AZUA","TX1","Lung",85719,"Hispanic or Latinx",21.428571429
"3976",10,"Banner University Medical Center-Tucson (AZUA)","AZUA","TX1","Lung",85719,"White or Caucasian",71.428571429
"3977",11,"Banner University Medical Center-Tucson (AZUA)","AZUA","TX1","Lung",85719,"Other",7.1428571429
"3978",12,"Banner University Medical Center-Tucson (AZUA)","AZUA","TX1","Lung",85719,"Unknown",0
"3979",13,"Barnes-Jewish Hospital (MOBH)","MOBH","TX1","Lung",63110,"Asian or Pacific Islander",0
"3980",14,"Barnes-Jewish Hospital (MOBH)","MOBH","TX1","Lung",63110,"Black or African American",16.666666667
"3981",15,"Barnes-Jewish Hospital (MOBH)","MOBH","TX1","Lung",63110,"Hispanic or Latinx",8.3333333333
"3982",16,"Barnes-Jewish Hospital (MOBH)","MOBH","TX1","Lung",63110,"White or Caucasian",75
"3983",17,"Barnes-Jewish Hospital (MOBH)","MOBH","TX1","Lung",63110,"Other",0
"3984",18,"Barnes-Jewish Hospital (MOBH)","MOBH","TX1","Lung",63110,"Unknown",0
"3985",19,"Baylor University Medical Center (TXTX)","TXTX","TX1","Lung",75246,"Asian or Pacific Islander",4.5454545455
"3986",20,"Baylor University Medical Center (TXTX)","TXTX","TX1","Lung",75246,"Black or African American",9.0909090909
"3987",21,"Baylor University Medical Center (TXTX)","TXTX","TX1","Lung",75246,"Hispanic or Latinx",9.0909090909
"3988",22,"Baylor University Medical Center (TXTX)","TXTX","TX1","Lung",75246,"White or Caucasian",77.272727273
"3989",23,"Baylor University Medical Center (TXTX)","TXTX","TX1","Lung",75246,"Other",0
"3990",24,"Baylor University Medical Center (TXTX)","TXTX","TX1","Lung",75246,"Unknown",0
"3991",25,"Boston Children's Hospital (MACH)","MACH","TX1","Lung",2115,"Asian or Pacific Islander",0
"3992",26,"Boston Children's Hospital (MACH)","MACH","TX1","Lung",2115,"Black or African American",0
"3993",27,"Boston Children's Hospital (MACH)","MACH","TX1","Lung",2115,"Hispanic or Latinx",0
"3994",28,"Boston Children's Hospital (MACH)","MACH","TX1","Lung",2115,"White or Caucasian",100
"3995",29,"Boston Children's Hospital (MACH)","MACH","TX1","Lung",2115,"Other",0
"3996",30,"Boston Children's Hospital (MACH)","MACH","TX1","Lung",2115,"Unknown",0
"3997",31,"Brigham and Women's Hospital (MAPB)","MAPB","TX1","Lung",2115,"Asian or Pacific Islander",0
"3998",32,"Brigham and Women's Hospital (MAPB)","MAPB","TX1","Lung",2115,"Black or African American",2.7777777778
"3999",33,"Brigham and Women's Hospital (MAPB)","MAPB","TX1","Lung",2115,"Hispanic or Latinx",2.7777777778
"4000",34,"Brigham and Women's Hospital (MAPB)","MAPB","TX1","Lung",2115,"White or Caucasian",94.444444444
"4001",35,"Brigham and Women's Hospital (MAPB)","MAPB","TX1","Lung",2115,"Other",0
"4002",36,"Brigham and Women's Hospital (MAPB)","MAPB","TX1","Lung",2115,"Unknown",0
"4003",37,"Cedars-Sinai Medical Center (CACS)","CACS","TX1","Lung",90211,"Asian or Pacific Islander",5.2631578947
"4004",38,"Cedars-Sinai Medical Center (CACS)","CACS","TX1","Lung",90211,"Black or African American",0
"4005",39,"Cedars-Sinai Medical Center (CACS)","CACS","TX1","Lung",90211,"Hispanic or Latinx",26.315789474
"4006",40,"Cedars-Sinai Medical Center (CACS)","CACS","TX1","Lung",90211,"White or Caucasian",68.421052632
"4007",41,"Cedars-Sinai Medical Center (CACS)","CACS","TX1","Lung",90211,"Other",0
"4008",42,"Cedars-Sinai Medical Center (CACS)","CACS","TX1","Lung",90211,"Unknown",0
"4009",43,"CHI St. Luke's Health Baylor College of Medicine Medical Center (TXHI)","TXHI","TX1","Lung",77030,"Asian or Pacific Islander",6.25
"4010",44,"CHI St. Luke's Health Baylor College of Medicine Medical Center (TXHI)","TXHI","TX1","Lung",77030,"Black or African American",25
"4011",45,"CHI St. Luke's Health Baylor College of Medicine Medical Center (TXHI)","TXHI","TX1","Lung",77030,"Hispanic or Latinx",31.25
"4012",46,"CHI St. Luke's Health Baylor College of Medicine Medical Center (TXHI)","TXHI","TX1","Lung",77030,"White or Caucasian",37.5
"4013",47,"CHI St. Luke's Health Baylor College of Medicine Medical Center (TXHI)","TXHI","TX1","Lung",77030,"Other",0
"4014",48,"CHI St. Luke's Health Baylor College of Medicine Medical Center (TXHI)","TXHI","TX1","Lung",77030,"Unknown",0
"4015",49,"Children's Hospital Medical Center (OHCM)","OHCM","TX1","Lung",45229,"Asian or Pacific Islander",0
"4016",50,"Children's Hospital Medical Center (OHCM)","OHCM","TX1","Lung",45229,"Black or African American",0
"4017",51,"Children's Hospital Medical Center (OHCM)","OHCM","TX1","Lung",45229,"Hispanic or Latinx",0
"4018",52,"Children's Hospital Medical Center (OHCM)","OHCM","TX1","Lung",45229,"White or Caucasian",100
"4019",53,"Children's Hospital Medical Center (OHCM)","OHCM","TX1","Lung",45229,"Other",0
"4020",54,"Children's Hospital Medical Center (OHCM)","OHCM","TX1","Lung",45229,"Unknown",0
"4021",55,"Children's Hospital of Philadelphia (PACP)","PACP","TX1","Lung",19104,"Asian or Pacific Islander",0
"4022",56,"Children's Hospital of Philadelphia (PACP)","PACP","TX1","Lung",19104,"Black or African American",0
"4023",57,"Children's Hospital of Philadelphia (PACP)","PACP","TX1","Lung",19104,"Hispanic or Latinx",66.666666667
"4024",58,"Children's Hospital of Philadelphia (PACP)","PACP","TX1","Lung",19104,"White or Caucasian",33.333333333
"4025",59,"Children's Hospital of Philadelphia (PACP)","PACP","TX1","Lung",19104,"Other",0
"4026",60,"Children's Hospital of Philadelphia (PACP)","PACP","TX1","Lung",19104,"Unknown",0
"4027",61,"Duke University Hospital (NCDU)","NCDU","TX1","Lung",27710,"Asian or Pacific Islander",0
"4028",62,"Duke University Hospital (NCDU)","NCDU","TX1","Lung",27710,"Black or African American",14.285714286
"4029",63,"Duke University Hospital (NCDU)","NCDU","TX1","Lung",27710,"Hispanic or Latinx",0
"4030",64,"Duke University Hospital (NCDU)","NCDU","TX1","Lung",27710,"White or Caucasian",85.714285714
"4031",65,"Duke University Hospital (NCDU)","NCDU","TX1","Lung",27710,"Other",0
"4032",66,"Duke University Hospital (NCDU)","NCDU","TX1","Lung",27710,"Unknown",0
"4033",67,"Emory University Hospital (GAEM)","GAEM","TX1","Lung",30322,"Asian or Pacific Islander",0
"4034",68,"Emory University Hospital (GAEM)","GAEM","TX1","Lung",30322,"Black or African American",0
"4035",69,"Emory University Hospital (GAEM)","GAEM","TX1","Lung",30322,"Hispanic or Latinx",0
"4036",70,"Emory University Hospital (GAEM)","GAEM","TX1","Lung",30322,"White or Caucasian",100
"4037",71,"Emory University Hospital (GAEM)","GAEM","TX1","Lung",30322,"Other",0
"4038",72,"Emory University Hospital (GAEM)","GAEM","TX1","Lung",30322,"Unknown",0
"4039",73,"Florida Hospital Medical Center (FLFH)","FLFH","TX1","Lung",32803,"Asian or Pacific Islander",0
"4040",74,"Florida Hospital Medical Center (FLFH)","FLFH","TX1","Lung",32803,"Black or African American",100
"4041",75,"Florida Hospital Medical Center (FLFH)","FLFH","TX1","Lung",32803,"Hispanic or Latinx",0
"4042",76,"Florida Hospital Medical Center (FLFH)","FLFH","TX1","Lung",32803,"White or Caucasian",0
"4043",77,"Florida Hospital Medical Center (FLFH)","FLFH","TX1","Lung",32803,"Other",0
"4044",78,"Florida Hospital Medical Center (FLFH)","FLFH","TX1","Lung",32803,"Unknown",0
"4045",79,"Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","Lung",53226,"Asian or Pacific Islander",0
"4046",80,"Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","Lung",53226,"Black or African American",11.111111111
"4047",81,"Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","Lung",53226,"Hispanic or Latinx",11.111111111
"4048",82,"Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","Lung",53226,"White or Caucasian",77.777777778
"4049",83,"Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","Lung",53226,"Other",0
"4050",84,"Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","Lung",53226,"Unknown",0
"4051",85,"Henry Ford Hospital (MIHF)","MIHF","TX1","Lung",48202,"Asian or Pacific Islander",0
"4052",86,"Henry Ford Hospital (MIHF)","MIHF","TX1","Lung",48202,"Black or African American",16.129032258
"4053",87,"Henry Ford Hospital (MIHF)","MIHF","TX1","Lung",48202,"Hispanic or Latinx",6.4516129032
"4054",88,"Henry Ford Hospital (MIHF)","MIHF","TX1","Lung",48202,"White or Caucasian",77.419354839
"4055",89,"Henry Ford Hospital (MIHF)","MIHF","TX1","Lung",48202,"Other",0
"4056",90,"Henry Ford Hospital (MIHF)","MIHF","TX1","Lung",48202,"Unknown",0
"4057",91,"Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","Lung",19104,"Asian or Pacific Islander",4.347826087
"4058",92,"Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","Lung",19104,"Black or African American",15.217391304
"4059",93,"Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","Lung",19104,"Hispanic or Latinx",0
"4060",94,"Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","Lung",19104,"White or Caucasian",80.434782609
"4061",95,"Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","Lung",19104,"Other",0
"4062",96,"Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","Lung",19104,"Unknown",0
"4063",97,"Houston Methodist Hospital (TXMH)","TXMH","TX1","Lung",77030,"Asian or Pacific Islander",5
